Italy_Roma
 41,88         12,5          1             1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 303	1015	8.9	56	235	62	0	0.5	114
 304	1014	8.2	58	80	91	4	0.4	148
 305	1014	6.6	63	0	24	5	0.5	94
 306	1014	6.3	62	0	0	5	1.2	140
 307	1013	5.9	66	0	0	5	4.8	130
 308	1013	5.5	68	0	0	5	2.2	74
 309	1013	5.2	67	0	0	5	1.0	77
 310	1013	4.8	75	0	0	6	0.9	145
 311	1012	4.4	74	0	0	6	2.8	128
 312	1012	4.1	73	0	0	6	0.9	68
 313	1012	3.7	75	0	0	6	0.9	137
 314	1012	3.2	72	0	0	6	0.7	136
 315	1011	2.8	78	0	0	7	0.1	106
 316	1011	2.6	77	0	0	7	0.1	228
 317	1011	2.4	78	0	0	7	0.1	260
 318	1011	2.2	75	0	0	7	0.1	238
 319	1010	2.1	75	0	0	7	0.1	269
 320	1010	2.1	75	0	1	8	0.2	262
 321	1010	2.8	81	1	47	8	0.6	242
 322	1010	4.0	81	4	109	8	0.9	285
 323	1009	5.1	65	12	165	8	0.4	217
 324	1009	6.0	61	11	190	8	0.3	239
 325	1009	6.4	57	4	173	8	0.0	246
 326	1009	6.5	72	4	159	8	0.0	266
 327	1009	6.6	81	5	139	8	0.2	299
 328	1009	6.3	66	2	80	8	0.6	268
 329	1009	5.5	81	0	4	8	0.8	226
 330	1009	4.6	85	0	0	8	1.4	240
 331	1009	4.8	85	0	0	7	1.0	209
 332	1009	4.4	85	0	0	7	2.2	226
 333	1009	4.0	85	0	0	7	3.6	113
 334	1009	3.6	85	0	0	7	2.0	158
 335	1009	3.2	85	0	0	6	2.0	139
 336	1009	2.8	85	0	0	6	1.6	131
 337	1009	2.5	85	0	0	6	1.6	106
 338	1009	2.1	85	0	0	6	2.2	121
 339	1009	1.8	85	0	0	5	2.4	142
 340	1009	1.6	85	0	0	5	4.0	122
 341	1009	1.4	76	0	0	5	4.4	66
 342	1009	1.2	71	0	0	5	4.0	65
 343	1009	1.1	66	0	0	4	3.3	58
 344	1009	1.1	64	0	1	4	4.4	85
 345	1009	3.0	61	56	38	4	1.6	85
 346	1009	5.5	54	135	100	4	0.9	80
 347	1009	6.5	54	47	162	7	0.3	88
 348	1009	6.4	57	0	130	8	0.2	124
 349	1009	5.2	62	0	39	8	0.2	129
 350	1009	5.4	78	4	150	8	0.5	161
 351	1009	6.2	61	55	144	7	2.0	113
 352	1009	6.2	57	50	99	6	5.2	132
 353	1009	5.3	61	0	6	6	3.3	87
 354	1009	5.0	58	0	0	6	4.4	69
 355	1009	4.5	75	0	0	7	8.5	77
 356	1009	4.2	81	0	0	7	7.8	102
 357	1009	3.4	85	0	0	7	5.6	52
 358	1009	3.5	85	0	0	7	5.2	37
 359	1009	3.2	85	0	0	7	4.0	49
 360	1009	2.8	85	0	0	7	1.4	101
 361	1009	2.5	81	0	0	7	0.9	85
 362	1009	2.3	81	0	0	7	1.4	80
 363	1009	2.2	81	0	0	7	0.8	69
 364	1009	2.2	85	0	0	7	0.2	72
 365	1009	1.5	85	0	0	8	0.2	141
 366	1009	1.9	85	0	0	8	0.5	127
 367	1009	2.1	87	0	0	8	1.1	111
 368	1008	2.2	85	0	1	8	0.9	172
 369	1008	2.5	85	0	15	8	0.6	149
 370	1008	3.2	81	0	49	8	2.2	108
 371	1008	3.3	81	0	37	8	1.2	97
 372	1008	3.5	80	0	44	8	1.2	163
