Garmisch-Partenkirchen DWD normal
 47,483        11,067        719           1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 3286	935	10.2	92	0	0	8	0.0	0
 3287	935	9.8	92	0	0	8	0.0	99
 3288	935	10.0	93	0	0	8	0.0	0
 3289	935	9.3	93	0	0	8	0.0	210
 3290	935	8.5	93	0	0	8	0.0	200
 3291	935	8.8	93	0	0	8	0.0	99
 3292	934	8.0	93	0	0	8	1.0	210
 3293	935	7.7	93	0	2	8	0.0	0
 3294	935	7.8	94	7	62	8	1.0	180
 3295	935	9.3	94	21	140	8	0.0	0
 3296	936	11.2	84	39	214	8	0.0	0
 3297	936	12.7	79	57	277	8	0.0	99
 3298	936	14.6	70	72	327	8	0.0	200
 3299	936	16.1	57	83	360	8	0.0	350
 3300	936	14.8	64	87	374	8	2.0	40
 3301	936	16.5	63	85	368	8	2.0	30
 3302	936	17.1	59	77	342	8	2.0	50
 3303	935	18.7	52	64	299	8	1.0	60
 3304	935	18.8	51	47	241	8	2.0	40
 3305	935	19.2	51	28	171	8	2.0	30
 3306	935	18.9	48	23	118	8	2.0	30
 3307	935	17.7	58	3	25	8	0.0	30
 3308	936	15.1	71	0	0	8	0.0	99
 3309	936	14.1	75	0	0	8	0.0	0
 3310	936	12.8	82	0	0	8	1.0	210
 3311	936	12.2	85	0	0	8	0.0	210
 3312	936	11.1	87	0	0	8	0.0	260
 3313	935	10.4	89	0	0	8	0.0	230
 3314	935	10.1	89	0	0	8	1.0	210
 3315	935	9.9	89	0	0	8	0.0	99
 3316	935	9.9	90	0	0	8	0.0	170
 3317	935	9.7	90	0	2	8	1.0	230
 3318	935	10.7	90	13	80	8	1.0	310
 3319	935	12.1	86	42	175	7	1.0	190
 3320	935	17.5	63	79	262	7	1.0	110
 3321	934	20.3	46	115	336	7	0.0	100
 3322	933	22.8	39	145	393	7	0.0	0
 3323	932	23.3	40	166	430	7	3.0	50
 3324	931	24.3	37	175	446	7	2.0	40
 3325	930	24.9	32	171	439	7	2.0	30
 3326	929	24.8	37	155	411	7	4.0	50
 3327	928	25.0	39	192	385	7	3.0	50
 3328	926	25.1	35	188	314	6	3.0	40
 3329	926	24.2	41	28	172	8	1.0	50
 3330	926	23.5	44	12	95	8	2.0	60
 3331	928	20.9	47	0	12	8	2.0	70
 3332	932	16.9	58	0	0	8	5.0	230
 3333	934	12.9	78	0	0	8	2.0	240
 3334	934	12.0	80	0	0	8	1.0	210
 3335	933	12.0	80	0	0	8	1.0	80
 3336	934	11.3	80	0	0	8	2.0	110
 3337	935	11.1	83	0	0	8	0.0	200
 3338	934	10.7	86	0	0	8	0.0	99
 3339	934	10.3	87	0	0	8	0.0	0
 3340	934	10.3	88	0	0	8	0.0	0
 3341	935	10.2	89	0	1	8	0.0	99
 3342	935	9.9	91	0	37	8	0.0	0
 3343	935	9.7	91	0	86	8	0.0	170
