Germany_Potsdam_2009_DWD
 52,47         13,4          50            1

 hy	p	Ta	RH	G_Bh	G_Dh	N	FF	DD
 162	1006.4	-4.7	96.0	0.0	0.0	4.0	5.4	280.0
 163	1007.3	-5.8	97.0	0.0	0.0	2.0	5.1	280.0
 164	1008.3	-6.4	100.0	0.0	0.0	2.0	4.8	270.0
 165	1009.6	-6.3	100.0	0.0	0.0	1.0	4.5	280.0
 166	1010.4	-6.8	96.0	0.0	0.0	0.0	4.1	280.0
 167	1011.5	-7.2	96.0	0.0	0.0	0.0	3.7	280.0
 168	1012.4	-7.9	95.0	0.0	0.0	0.0	3.6	270.0
 169	1013.2	-8.6	95.0	0.0	0.0	0.0	3.6	270.0
 170	1014.1	-8.5	94.0	0.0	0.0	0.0	3.5	270.0
 171	1015.0	-8.9	94.0	0.0	0.0	0.0	3.2	260.0
 172	1015.7	-8.9	93.0	0.0	0.0	0.0	3.2	270.0
 173	1016.1	-9.5	94.0	0.0	0.0	0.0	3.3	280.0
 174	1016.5	-9.8	93.0	0.0	0.0	0.0	3.1	270.0
 175	1017.1	-9.9	93.0	0.0	0.0	0.0	2.8	270.0
 176	1017.7	-10.2	92.0	0.0	0.0	0.0	3.0	270.0
 177	1018.2	-10.9	92.0	5.6	25.0	0.0	3.1	230.0
 178	1018.9	-10.4	92.0	11.1	77.8	6.0	3.3	230.0
 179	1019.3	-9.9	92.0	116.7	86.1	0.0	1.9	210.0
 180	1019.5	-9.0	91.0	66.7	122.2	5.0	1.7	200.0
 181	1019.3	-7.9	94.0	0.0	130.6	8.0	2.0	220.0
 182	1019.1	-7.1	94.0	0.0	100.0	8.0	2.4	220.0
 183	1019.1	-6.5	96.0	0.0	61.1	8.0	2.2	220.0
 184	1018.9	-6.2	97.0	2.8	19.4	7.0	2.5	210.0
 185	1019.0	-7.0	95.0	0.0	0.0	2.0	2.7	200.0
 186	1018.8	-7.2	96.0	0.0	0.0	5.0	2.8	200.0
 187	1018.5	-7.1	96.0	0.0	0.0	7.0	2.4	200.0
 188	1018.8	-7.3	95.0	0.0	0.0	7.0	2.2	200.0
 189	1018.6	-7.5	95.0	0.0	0.0	5.0	2.3	200.0
 190	1018.1	-7.8	94.0	0.0	0.0	2.0	2.6	200.0
 191	1017.9	-8.3	94.0	0.0	0.0	2.0	3.4	210.0
 192	1017.7	-8.8	94.0	0.0	0.0	4.0	3.0	220.0
 193	1017.6	-7.9	94.0	0.0	0.0	5.0	3.1	220.0
 194	1017.5	-8.6	92.0	0.0	0.0	2.0	3.0	220.0
 195	1017.6	-9.3	91.0	0.0	0.0	2.0	3.5	210.0
 196	1017.3	-9.5	92.0	0.0	0.0	1.0	4.2	220.0
 197	1017.0	-9.7	89.0	0.0	0.0	2.0	4.8	220.0
 198	1016.7	-10.1	89.0	0.0	0.0	1.0	5.1	220.0
 199	1016.5	-10.6	89.0	0.0	0.0	2.0	4.5	230.0
 200	1016.8	-9.7	89.0	0.0	0.0	5.0	4.6	230.0
 201	1017.3	-9.5	91.0	2.8	25.0	6.0	4.7	220.0
 202	1017.3	-8.1	91.0	27.8	94.4	6.0	5.0	220.0
 203	1017.3	-5.9	91.0	16.7	122.2	7.0	4.6	230.0
 204	1016.9	-4.5	91.0	2.8	105.6	7.0	4.3	240.0
 205	1016.8	-3.4	92.0	0.0	75.0	7.0	4.1	240.0
 206	1016.4	-3.3	93.0	0.0	30.6	7.0	3.8	240.0
 207	1016.5	-2.9	93.0	0.0	25.0	7.0	3.9	240.0
 208	1016.8	-2.9	94.0	2.8	5.6	7.0	4.1	240.0
 209	1016.8	-2.9	95.0	0.0	0.0	8.0	3.3	250.0
 210	1016.8	-2.8	96.0	0.0	0.0	8.0	3.6	250.0
 211	1016.9	-2.7	96.0	0.0	0.0	7.0	3.6	250.0
 212	1017.1	-2.7	96.0	0.0	0.0	7.0	3.9	250.0
 213	1017.4	-2.6	97.0	0.0	0.0	7.0	3.3	250.0
 214	1017.9	-2.5	98.0	0.0	0.0	7.0	2.9	260.0
 215	1018.1	-2.4	100.0	0.0	0.0	7.0	2.8	250.0
 216	1018.0	-2.4	100.0	0.0	0.0	7.0	2.9	250.0
 217	1018.0	-2.4	100.0	0.0	0.0	7.0	3.0	250.0
 218	1017.8	-2.5	98.0	0.0	0.0	7.0	3.5	250.0
 219	1018.2	-2.1	100.0	0.0	0.0	7.0	3.3	250.0
 220	1018.4	-1.9	98.0	0.0	0.0	8.0	2.7	250.0
 221	1018.1	-1.9	98.0	0.0	0.0	8.0	2.3	240.0
 222	1018.1	-1.8	99.0	0.0	0.0	8.0	3.0	240.0
 223	1018.1	-1.6	97.0	0.0	0.0	8.0	2.3	230.0
 224	1018.5	-1.8	98.0	0.0	0.0	8.0	2.3	200.0
 225	1018.9	-1.8	98.0	2.8	8.3	8.0	2.7	210.0
 226	1019.2	-1.4	96.0	0.0	27.8	8.0	2.4	210.0
 227	1019.6	-1.2	93.0	0.0	41.7	8.0	1.9	180.0
 228	1019.1	-0.9	92.0	0.0	50.0	8.0	1.6	170.0
 229	1019.1	-0.5	92.0	0.0	50.0	8.0	1.3	160.0
 230	1018.8	-0.6	92.0	0.0	41.7	8.0	0.8	150.0
 231	1018.9	-0.8	93.0	0.0	22.2	8.0	1.5	130.0
 232	1018.8	-1.2	92.0	2.8	8.3	8.0	2.7	130.0
 233	1018.3	-1.5	93.0	0.0	0.0	8.0	2.6	130.0
 234	1017.9	-2.5	90.0	0.0	0.0	2.0	2.8	140.0
 235	1017.8	-3.5	95.0	0.0	0.0	0.0	3.4	140.0
 236	1017.6	-3.8	97.0	0.0	0.0	0.0	3.9	140.0
 237	1017.5	-4.3	100.0	0.0	0.0	0.0	4.2	160.0
 238	1017.5	-4.7	96.0	0.0	0.0	0.0	4.1	160.0
 239	1018.0	-5.6	95.0	0.0	0.0	0.0	3.5	160.0
 240	1017.7	-6.2	96.0	0.0	0.0	0.0	4.2	160.0
 241	1017.4	-6.4	94.0	0.0	0.0	0.0	4.4	160.0
 242	1017.2	-6.5	93.0	0.0	0.0	0.0	5.0	160.0
 243	1018.1	-7.8	91.0	0.0	0.0	0.0	3.0	180.0
 244	1017.9	-8.0	94.0	0.0	0.0	0.0	3.5	200.0
 245	1017.5	-7.7	90.0	0.0	0.0	0.0	4.9	190.0
 246	1017.4	-7.6	90.0	0.0	0.0	0.0	4.3	190.0
 247	1017.5	-8.0	90.0	0.0	0.0	0.0	4.8	190.0
 248	1017.8	-8.6	89.0	0.0	0.0	1.0	4.6	200.0
 249	1018.7	-9.1	90.0	13.9	22.2	1.0	4.8	200.0
 250	1019.1	-8.1	87.0	86.1	44.4	1.0	5.3	210.0
 251	1018.6	-6.1	81.0	163.9	55.6	1.0	4.3	210.0
 252	1018.4	-2.9	71.0	205.6	55.6	1.0	2.6	210.0
 253	1017.8	-1.9	65.0	211.1	55.6	2.0	2.4	180.0
 254	1017.9	-1.8	70.0	166.7	55.6	1.0	2.4	190.0
 255	1017.9	-2.4	76.0	94.4	44.4	1.0	2.4	180.0
 256	1018.2	-3.1	81.0	19.4	22.2	1.0	2.8	180.0
 257	1018.0	-4.0	85.0	0.0	0.0	1.0	4.5	180.0
 258	1017.9	-4.4	84.0	0.0	0.0	1.0	5.4	190.0
 259	1017.8	-4.8	83.0	0.0	0.0	1.0	5.6	190.0
 260	1017.8	-5.3	84.0	0.0	0.0	0.0	4.8	190.0
 261	1017.6	-5.3	83.0	0.0	0.0	0.0	5.8	190.0
 262	1017.2	-5.6	82.0	0.0	0.0	0.0	6.4	190.0
 263	1016.8	-6.0	84.0	0.0	0.0	0.0	6.0	200.0
 264	1016.5	-6.0	84.0	0.0	0.0	0.0	5.7	200.0
 265	1016.0	-6.4	85.0	0.0	0.0	0.0	5.2	190.0
 266	1015.5	-6.5	86.0	0.0	0.0	0.0	5.3	200.0
 267	1015.2	-6.3	83.0	0.0	0.0	0.0	6.0	190.0
 268	1014.5	-6.4	84.0	0.0	0.0	0.0	5.9	190.0
 269	1014.1	-6.7	85.0	0.0	0.0	0.0	5.7	200.0
 270	1014.0	-6.2	84.0	0.0	0.0	0.0	5.8	200.0
 271	1014.2	-6.8	84.0	0.0	0.0	0.0	4.9	200.0
 272	1013.4	-6.7	82.0	0.0	0.0	0.0	5.2	190.0
 273	1013.6	-6.4	81.0	16.7	22.2	0.0	5.6	190.0
 274	1013.5	-5.5	79.0	91.7	44.4	1.0	5.1	190.0
 275	1013.0	-3.8	72.0	169.4	55.6	1.0	5.1	190.0
 276	1012.1	-1.7	65.0	216.7	55.6	1.0	4.8	190.0
 277	1011.6	-0.3	61.0	216.7	55.6	1.0	4.4	190.0
 278	1011.0	-0.5	63.0	169.4	55.6	1.0	4.4	200.0
 279	1010.5	-1.0	66.0	91.7	47.2	1.0	5.3	190.0
 280	1010.1	-1.3	70.0	19.4	22.2	1.0	4.6	190.0
