m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
6	20	171	3	12.7	0	12.5	99.0	0	3.0	100	306	0.0	0.0	0.0	-8.17	3.11	0	0	0	0.0	0.0	0	0	366
6	20	171	4	12.0	6	11.8	99.0	6	2.0	90	302	0.0	0.0	0.0	0.94	3.11	6	1	1	1.6	0.7	0	0	372
6	20	171	5	12.0	64	11.8	99.0	34	2.0	100	302	0.0	47.2	0.0	4.64	3.11	374	53	28	106.8	50.0	26	0	375
6	20	171	6	13.3	189	13.1	99.0	58	2.0	110	310	0.0	50.6	0.0	12.74	3.11	594	170	53	291.4	159.9	79	0	389
6	20	171	7	15.0	339	12.3	84.0	75	2.0	100	321	0.0	56.3	0.0	21.50	3.11	720	324	75	484.6	305.1	142	0	406
6	20	171	8	17.4	492	12.4	72.0	75	2.0	100	338	0.0	58.6	0.0	30.61	3.11	819	487	91	673.0	458.6	207	0	429
6	20	171	9	19.9	630	13.0	64.0	83	2.0	120	356	0.0	59.3	0.0	39.68	3.11	857	639	101	844.0	602.5	267	0	452
6	20	171	10	21.2	750	12.5	57.0	94	2.0	110	365	0.0	59.8	0.0	48.23	3.11	880	768	107	985.9	723.2	319	0	467
6	20	171	11	23.2	838	11.7	48.0	94	3.0	90	380	0.0	59.9	0.0	55.46	3.11	903	861	109	1088.9	811.3	357	0	481
6	20	171	12	23.8	881	8.8	38.0	92	2.0	110	384	0.0	59.9	0.0	60.11	3.11	910	913	110	1146.1	860.3	376	0	492
6	20	171	13	24.8	881	7.6	33.0	78	3.0	100	393	0.0	59.8	0.0	60.77	3.11	920	920	110	1153.6	867.0	376	0	494
6	20	171	14	25.8	837	8.1	32.0	81	3.0	90	401	0.0	59.6	0.0	57.17	3.11	900	882	110	1110.8	831.0	357	0	498
6	20	171	15	26.1	738	8.8	33.0	94	2.0	110	400	0.0	58.1	0.0	50.55	3.11	834	801	108	1020.7	754.6	315	0	498
6	20	171	16	26.6	622	7.3	29.0	97	2.0	120	404	0.0	56.3	0.0	42.28	3.11	780	683	104	889.4	643.1	265	0	493
6	20	171	17	26.3	400	7.6	30.0	142	2.0	110	394	0.0	35.8	3.0	33.31	3.11	470	536	95	725.9	505.2	173	0	477
6	20	171	18	25.6	280	8.4	33.0	144	2.0	100	380	0.0	30.4	5.0	24.17	3.11	332	375	80	541.3	353.1	121	0	465
6	20	171	19	24.2	198	9.6	39.0	81	3.0	110	378	0.0	38.7	2.0	15.27	3.11	444	215	60	348.2	203.0	83	0	451
6	20	171	20	22.0	67	10.0	46.0	25	3.0	100	369	0.0	16.7	3.0	6.94	3.11	348	83	36	159.7	78.3	28	0	431
6	20	171	21	20.2	3	11.0	55.0	3	3.4	100	353	0.0	3.0	3.0	3.09	3.11	0	8	6	16.1	8.0	1	0	417
6	20	171	22	18.7	0	10.6	59.0	0	3.6	110	345	0.1	0.0	4.0	-6.65	3.11	0	0	0	0.0	0.0	0	0	402
6	20	171	23	17.9	0	11.3	65.0	0	3.7	110	338	1.3	0.0	4.0	-11.17	3.11	0	0	0	0.0	0.0	0	0	398
6	20	171	24	17.6	0	12.1	70.0	0	3.6	120	332	0.3	0.0	5.0	-13.71	3.11	0	0	0	0.0	0.0	0	0	396
6	21	172	1	17.4	0	14.5	83.0	0	3.4	110	343	0.0	0.0	5.0	-14.04	3.35	0	0	0	0.0	0.0	0	0	394
6	21	172	2	17.1	0	14.6	85.0	0	3.2	130	338	0.0	0.0	6.0	-12.14	3.35	0	0	0	0.0	0.0	0	0	392
6	21	172	3	17.0	0	15.4	90.0	0	3.0	140	335	0.0	0.0	6.0	-8.18	3.35	0	0	0	0.0	0.0	0	0	391
6	21	172	4	16.8	6	15.3	91.0	6	2.8	140	353	2.4	0.0	7.0	0.92	3.35	0	1	0	1.5	0.3	0	0	398
6	21	172	5	17.3	50	15.3	88.0	50	2.5	150	343	0.1	20.2	7.0	4.62	3.35	0	52	29	106.4	26.2	21	0	403
6	21	172	6	17.0	131	15.2	89.0	114	2.0	140	339	0.2	20.6	8.0	12.71	3.35	77	165	57	290.9	83.8	57	0	406
6	21	172	7	18.6	159	15.5	82.0	153	1.0	200	350	0.3	8.1	8.0	21.48	3.35	16	317	80	484.0	160.7	72	0	417
6	21	172	8	19.9	225	16.2	79.0	214	2.0	180	358	1.0	8.5	8.0	30.58	3.35	22	478	98	672.4	242.4	102	0	428
6	21	172	9	20.9	228	17.2	79.0	228	1.0	220	377	0.6	4.7	8.0	39.65	3.35	0	629	110	843.5	319.2	106	0	435
6	21	172	10	21.4	431	17.3	77.0	381	2.0	260	369	0.1	18.9	8.0	48.21	3.35	67	757	116	985.4	383.8	193	0	449
6	21	172	11	21.4	100	17.5	78.0	100	6.0	280	382	0.0	0.0	8.0	55.45	3.35	0	850	119	1088.6	430.9	51	0	428
6	21	172	12	18.4	131	17.9	97.0	131	0.0	0	397	0.1	0.8	8.0	60.11	3.35	0	901	120	1145.9	457.2	66	0	415
6	21	172	13	20.0	378	18.7	92.0	364	1.0	250	372	0.0	8.0	8.0	60.78	3.35	16	909	120	1153.6	460.9	175	0	439
6	21	172	14	21.8	519	20.1	90.0	461	3.0	250	376	0.4	22.9	8.0	57.20	3.35	69	871	120	1111.0	441.7	232	0	454
6	21	172	15	23.5	636	19.9	80.0	339	5.0	250	386	0.0	47.1	5.0	50.58	3.35	384	791	117	1021.1	400.9	275	0	466
6	21	172	16	23.5	616	15.2	59.0	183	6.0	280	384	0.0	55.6	2.0	42.32	3.35	643	673	112	889.9	341.5	262	0	463
6	21	172	17	23.8	478	16.2	62.0	175	6.0	270	393	0.0	51.8	3.0	33.35	3.35	551	528	103	726.5	267.9	203	0	459
6	21	172	18	23.6	222	15.2	59.0	72	5.0	290	387	0.0	15.6	0.0	24.21	3.35	366	368	87	542.0	186.8	98	0	447
6	21	172	19	16.1	25	14.6	91.0	25	5.0	310	368	0.0	0.0	8.0	15.31	3.35	0	211	65	348.9	107.0	13	0	395
6	21	172	20	15.4	19	14.9	97.0	19	3.0	270	341	0.0	0.8	8.0	6.97	3.35	0	81	38	160.5	41.3	9	0	391
6	21	172	21	15.0	3	14.5	97.0	3	5.0	270	362	0.0	0.3	7.0	3.12	3.35	0	9	7	16.4	4.4	1	0	389
6	21	172	22	15.6	0	15.3	98.0	0	7.0	290	365	0.0	0.0	7.0	-6.62	3.35	0	0	0	0.0	0.0	0	0	390
6	21	172	23	14.6	0	13.8	95.0	0	6.0	320	360	0.0	0.0	7.0	-11.15	3.35	0	0	0	0.0	0.0	0	0	383
6	21	172	24	12.8	0	10.5	86.0	0	4.0	320	349	0.0	0.0	7.0	-13.70	3.35	0	0	0	0.0	0.0	0	0	371
6	22	173	1	12.5	0	10.8	89.0	0	5.0	300	307	0.0	0.0	6.0	-14.04	3.44	0	0	0	0.0	0.0	0	0	371
6	22	173	2	11.7	0	9.8	88.0	0	6.0	300	300	0.0	0.0	6.0	-12.15	3.44	0	0	0	0.0	0.0	0	0	368
6	22	173	3	10.6	0	8.9	89.0	0	5.0	290	293	0.0	0.0	6.0	-8.20	3.44	0	0	0	0.0	0.0	0	0	361
6	22	173	4	10.0	6	8.6	91.0	6	7.0	290	291	0.0	0.0	5.0	0.90	3.44	0	1	0	1.5	0.2	0	0	363
6	22	173	5	9.5	61	8.3	92.0	47	6.0	290	292	0.0	38.9	5.0	4.59	3.44	175	51	30	105.8	19.9	25	0	362
6	22	173	6	9.5	180	8.1	91.0	111	6.0	280	297	0.0	46.7	5.0	12.69	3.44	314	163	58	290.2	63.8	76	0	366
6	22	173	7	10.4	334	8.2	86.0	178	7.0	290	303	0.0	55.5	5.0	21.45	3.44	427	314	82	483.3	122.8	140	0	376
6	22	173	8	11.4	272	8.1	80.0	194	6.0	290	341	0.0	15.0	7.0	30.55	3.44	153	474	101	671.7	185.5	121	0	380
6	22	173	9	12.5	486	8.0	74.0	233	7.0	280	334	0.0	40.0	5.0	39.62	3.44	397	625	113	842.8	244.6	211	0	392
6	22	173	10	13.3	281	8.2	71.0	164	6.0	290	352	0.0	5.4	6.0	48.18	3.44	157	752	120	984.9	294.3	131	0	390
6	22	173	11	11.7	169	7.8	77.0	169	6.0	270	343	0.0	1.3	8.0	55.43	3.44	0	845	123	1088.1	330.6	83	0	377
6	22	173	12	13.6	298	8.3	70.0	267	7.0	270	354	0.0	4.2	8.0	60.10	3.44	36	897	124	1145.7	350.8	141	0	392
6	22	173	13	13.9	206	8.6	70.0	206	7.0	270	356	0.0	1.7	8.0	60.79	3.44	0	904	124	1153.5	353.7	100	0	390
6	22	173	14	13.0	328	9.7	80.0	314	7.0	280	350	0.0	6.0	8.0	57.22	3.44	17	867	123	1111.1	339.0	153	0	389
6	22	173	15	13.3	250	8.2	71.0	250	7.0	280	369	0.0	3.6	8.0	50.61	3.44	0	787	121	1021.3	307.7	118	0	388
6	22	173	16	13.8	225	9.1	73.0	225	6.0	280	332	0.0	3.9	8.0	42.36	3.44	0	670	116	890.4	262.0	105	0	391
6	22	173	17	11.8	97	10.4	91.0	97	3.0	300	344	0.0	1.0	8.0	33.38	3.44	0	525	106	727.1	205.5	48	0	376
6	22	173	18	10.5	100	9.4	93.0	100	4.0	260	312	0.0	1.8	8.0	24.24	3.44	0	366	89	542.7	143.2	47	0	369
6	22	173	19	10.8	39	9.9	94.0	39	2.0	300	355	0.0	0.7	8.0	15.34	3.44	0	210	67	349.6	82.0	19	0	368
6	22	173	20	10.6	6	9.8	95.0	6	4.0	350	354	0.0	0.0	8.0	7.00	3.44	0	81	39	161.1	31.7	3	0	365
6	22	173	21	9.2	3	8.4	95.0	3	3.0	310	315	0.0	0.0	7.0	3.15	3.44	0	9	7	16.7	3.4	1	0	358
6	22	173	22	8.7	0	8.3	97.0	0	4.0	270	312	0.0	0.0	7.0	-6.60	3.44	0	0	0	0.0	0.0	0	0	350
6	22	173	23	9.1	0	8.7	97.0	0	4.0	260	346	0.0	0.0	7.0	-11.14	3.44	0	0	0	0.0	0.0	0	0	352
6	22	173	24	9.1	0	8.7	97.0	0	4.0	270	305	0.0	0.0	7.0	-13.69	3.44	0	0	0	0.0	0.0	0	0	352
6	23	174	1	9.3	0	9.0	98.0	0	2.0	300	316	0.0	0.0	6.0	-14.05	3.53	0	0	0	0.0	0.0	0	0	349
6	23	174	2	9.5	0	9.4	99.0	0	2.0	320	301	0.0	0.0	6.0	-12.17	3.53	0	0	0	0.0	0.0	0	0	350
6	23	174	3	9.5	0	9.4	99.0	0	2.0	330	348	0.0	0.0	6.0	-8.22	3.53	0	0	0	0.0	0.0	0	0	350
6	23	174	4	9.7	3	9.4	98.0	3	2.0	320	332	0.0	0.0	6.0	0.87	3.53	0	1	0	1.4	0.2	0	0	360
6	23	174	5	9.9	19	9.8	99.0	19	2.0	350	333	0.0	5.7	5.0	4.56	3.53	0	50	30	105.1	15.1	9	0	362
6	23	174	6	9.9	92	9.8	99.0	86	2.0	350	333	0.0	7.3	5.0	12.65	3.53	27	161	59	289.4	48.5	41	0	366
6	23	174	7	10.9	339	10.4	97.0	192	2.0	340	325	0.0	56.6	5.0	21.41	3.53	403	311	84	482.4	93.5	142	0	384
6	23	174	8	11.6	278	10.2	91.0	239	2.0	360	342	0.0	16.1	8.0	30.51	3.53	77	471	103	670.9	141.5	124	0	384
6	23	174	9	12.6	241	10.3	86.0	222	4.0	360	348	0.0	5.5	8.0	39.59	3.53	30	622	116	842.1	186.8	112	0	386
6	23	174	10	12.5	233	10.6	88.0	233	2.0	350	348	0.0	3.3	8.0	48.15	3.53	0	748	123	984.2	224.9	110	0	387
6	23	174	11	13.4	297	10.6	83.0	297	3.0	340	369	0.0	4.8	8.0	55.40	3.53	0	841	126	1087.7	252.8	139	0	394
6	23	174	12	13.7	222	10.7	82.0	222	4.0	360	371	0.0	2.0	8.0	60.09	3.53	0	893	127	1145.3	268.4	107	0	391
6	23	174	13	13.7	411	10.2	79.0	397	3.0	320	354	0.0	10.3	8.0	60.79	3.53	16	900	127	1153.3	270.6	189	0	401
6	23	174	14	14.5	175	10.4	76.0	175	3.0	330	375	0.0	1.3	8.0	57.23	3.53	0	863	127	1111.1	259.4	86	0	394
6	23	174	15	13.9	67	10.9	82.0	67	2.0	330	372	0.0	0.0	8.0	50.63	3.53	0	783	124	1021.5	235.5	35	0	385
6	23	174	16	13.5	58	11.6	88.0	58	3.0	350	353	0.0	0.0	8.0	42.38	3.53	0	667	119	890.7	200.5	30	0	383
6	23	174	17	13.1	50	12.2	94.0	50	3.0	320	351	0.0	0.0	8.0	33.41	3.53	0	523	108	727.6	157.2	26	0	380
6	23	174	18	13.3	33	12.7	96.0	33	2.0	320	352	0.1	0.0	8.0	24.27	3.53	0	364	91	543.2	109.5	17	0	380
6	23	174	19	13.2	19	12.7	97.0	19	2.0	340	368	0.3	0.0	8.0	15.37	3.53	0	209	68	350.2	62.7	10	0	379
6	23	174	20	13.1	14	12.5	96.0	14	2.0	340	368	0.0	0.0	8.0	7.03	3.53	0	81	40	161.7	24.3	7	0	378
6	23	174	21	12.9	3	12.3	96.0	3	2.0	350	367	1.8	0.0	8.0	3.17	3.53	0	9	7	16.9	2.6	1	0	377
6	23	174	22	12.5	0	12.0	97.0	0	1.0	310	324	0.2	0.0	8.0	-6.59	3.53	0	0	0	0.0	0.0	0	0	362
6	23	174	23	12.3	0	11.8	97.0	0	2.0	300	346	0.1	0.0	8.0	-11.13	3.53	0	0	0	0.0	0.0	0	0	364
6	23	174	24	12.0	0	11.7	98.0	0	2.0	310	321	0.6	0.0	8.0	-13.69	3.53	0	0	0	0.0	0.0	0	0	362
6	24	175	1	12.1	0	11.9	99.0	0	2.0	300	345	0.0	0.0	8.0	-14.06	3.29	0	0	0	0.0	0.0	0	0	363
6	24	175	2	12.1	0	11.9	99.0	0	2.0	290	345	0.7	0.0	8.0	-12.19	3.29	0	0	0	0.0	0.0	0	0	363
6	24	175	3	11.7	0	11.5	99.0	0	2.0	310	343	0.0	0.0	8.0	-8.25	3.29	0	0	0	0.0	0.0	0	0	361
6	24	175	4	12.2	3	12.0	99.0	3	1.0	360	346	0.1	0.0	8.0	0.84	3.29	0	1	0	1.3	0.5	0	0	373
6	24	175	5	12.2	11	12.2	100.0	11	1.0	340	346	0.0	0.7	8.0	4.52	3.29	0	51	29	104.2	49.7	5	0	373
6	24	175	6	12.3	33	12.3	100.0	33	2.0	290	346	0.0	0.8	8.0	12.61	3.29	0	164	56	288.5	160.4	16	0	375
6	24	175	7	12.5	136	12.5	100.0	128	2.0	260	334	0.0	5.3	8.0	21.37	3.29	22	316	79	481.5	308.6	62	0	382
6	24	175	8	14.2	411	13.3	94.0	272	2.0	280	323	0.0	45.7	6.0	30.47	3.29	274	478	96	670.0	466.2	176	0	406
6	24	175	9	15.3	336	12.6	84.0	294	3.0	310	325	0.0	14.4	8.0	39.55	3.29	66	630	108	841.3	614.4	151	0	407
6	24	175	10	17.5	744	12.0	70.0	172	3.0	290	341	0.0	59.7	0.0	48.11	3.29	768	758	114	983.5	739.1	316	0	441
6	24	175	11	19.1	811	11.7	62.0	194	3.0	300	351	0.0	59.3	0.0	55.37	3.29	750	851	117	1087.1	830.2	347	0	454
6	24	175	12	19.0	686	12.4	65.0	311	2.0	300	353	0.0	43.5	5.0	60.07	3.29	433	903	117	1145.0	411.7	300	0	450
6	24	175	13	20.7	683	11.7	56.0	319	3.0	320	365	0.0	42.4	5.0	60.78	3.29	417	911	118	1153.1	415.2	299	0	457
6	24	175	14	20.1	427	11.9	59.0	358	4.0	320	393	0.0	12.9	8.0	57.24	3.29	82	874	117	1111.1	398.2	194	0	437
6	24	175	15	19.7	617	13.5	67.0	361	5.0	340	358	0.0	44.2	6.0	50.65	3.29	331	794	115	1021.7	361.7	268	0	442
6	24	175	16	19.3	411	12.9	66.0	286	5.0	10	360	0.0	22.1	7.0	42.40	3.29	185	677	110	891.0	308.3	182	0	430
6	24	175	17	17.3	158	13.3	77.0	158	3.0	10	376	0.0	2.7	8.0	33.43	3.29	0	532	101	727.9	242.2	74	0	409
6	24	175	18	16.7	92	13.1	79.0	92	4.0	10	372	0.0	1.5	8.0	24.30	3.29	0	371	85	543.6	169.2	44	0	402
6	24	175	19	15.9	42	12.7	81.0	42	4.0	10	367	0.0	0.8	8.0	15.39	3.29	0	214	64	350.6	97.3	20	0	395
6	24	175	20	15.1	8	12.4	84.0	8	2.0	360	363	0.0	0.0	8.0	7.05	3.29	0	83	38	162.1	37.8	4	0	389
6	24	175	21	14.6	6	12.5	87.0	6	3.0	330	360	0.0	0.0	8.0	3.19	3.29	0	9	7	17.1	4.1	3	0	386
6	24	175	22	14.6	0	12.8	89.0	0	3.0	320	360	0.0	0.0	8.0	-6.58	3.29	0	0	0	0.0	0.0	0	0	378
6	24	175	23	14.6	0	13.0	90.0	0	5.0	360	376	0.0	0.0	8.0	-11.13	3.29	0	0	0	0.0	0.0	0	0	382
6	24	175	24	14.3	0	13.7	96.0	0	4.0	350	374	0.0	0.0	8.0	-13.70	3.29	0	0	0	0.0	0.0	0	0	379
6	25	176	1	13.9	0	13.6	98.0	0	4.0	40	356	1.6	0.0	8.0	-14.08	3.08	0	0	0	0.0	0.0	0	0	377
6	25	176	2	13.7	0	13.5	99.0	0	2.0	310	332	0.5	0.0	8.0	-12.22	3.08	0	0	0	0.0	0.0	0	0	371
6	25	176	3	13.9	0	13.7	99.0	0	2.0	330	328	0.2	0.0	8.0	-8.28	3.08	0	0	0	0.0	0.0	0	0	372
6	25	176	4	14.0	3	13.8	99.0	3	3.0	340	324	0.1	0.0	8.0	0.80	3.08	0	0	0	1.1	0.2	0	0	383
6	25	176	5	14.0	22	13.8	99.0	22	3.0	350	324	0.0	2.3	8.0	4.48	3.08	0	52	27	103.2	39.7	10	0	384
6	25	176	6	14.3	64	14.1	99.0	64	4.0	360	328	0.0	2.8	8.0	12.57	3.08	0	168	52	287.5	129.1	30	0	387
6	25	176	7	14.7	155	14.1	96.0	147	4.0	360	347	0.0	7.7	8.0	21.33	3.08	22	322	73	480.5	247.8	70	0	394
6	25	176	8	16.4	219	14.8	90.0	208	4.0	350	358	0.1	8.0	8.0	30.43	3.08	22	485	89	669.1	373.5	100	0	406
6	25	176	9	17.6	286	15.8	89.0	286	4.0	350	377	0.0	9.0	8.0	39.50	3.08	0	638	100	840.4	491.5	130	0	416
6	25	176	10	19.3	542	15.0	76.0	367	4.0	360	354	0.0	35.9	7.0	48.07	3.08	235	767	105	982.8	590.8	238	0	438
6	25	176	11	23.1	731	15.5	62.0	353	6.0	10	381	0.0	53.6	5.0	55.33	3.08	460	861	108	1086.5	663.4	316	0	465
6	25	176	12	23.7	603	15.3	59.0	350	6.0	360	388	0.0	32.0	6.0	60.04	3.08	292	914	108	1144.5	704.1	267	0	463
6	25	176	13	23.9	767	15.5	59.0	250	6.0	360	387	0.0	52.7	3.0	60.77	3.08	592	922	108	1152.9	710.2	332	0	472
6	25	176	14	24.8	842	14.1	51.0	111	6.0	10	393	0.0	59.7	0.0	57.24	3.08	869	884	108	1111.0	681.3	359	0	481
6	25	176	15	24.8	761	11.9	44.0	103	5.0	20	393	0.0	59.3	0.0	50.66	3.08	851	804	106	1021.7	619.3	324	0	480
6	25	176	16	24.1	639	13.5	51.0	97	6.0	360	388	0.0	57.7	0.0	42.42	3.08	803	686	102	891.1	528.6	271	0	467
6	25	176	17	23.3	494	14.2	56.0	83	7.0	360	381	0.0	54.2	0.0	33.45	3.08	746	540	94	728.2	416.0	209	0	455
6	25	176	18	22.6	338	13.5	56.0	69	7.0	360	376	0.0	46.9	0.0	24.31	3.08	653	378	80	543.9	291.5	143	0	444
6	25	176	19	21.3	189	13.1	59.0	53	5.0	360	366	0.0	33.8	0.0	15.41	3.08	512	218	60	350.9	168.4	80	0	432
6	25	176	20	19.5	67	12.6	64.0	28	5.0	360	353	0.0	15.9	0.0	7.06	3.08	317	85	36	162.4	65.5	28	0	416
6	25	176	21	18.0	6	11.4	65.0	6	5.0	360	342	0.0	3.1	0.0	3.20	3.08	0	9	7	17.2	7.0	3	0	405
6	25	176	22	16.8	0	11.1	69.0	0	5.0	360	334	0.0	0.0	0.0	-6.58	3.08	0	0	0	0.0	0.0	0	0	392
6	25	176	23	15.5	0	11.1	75.0	0	5.0	360	325	0.0	0.0	0.0	-11.13	3.08	0	0	0	0.0	0.0	0	0	385
6	25	176	24	14.7	0	10.6	76.0	0	4.0	360	319	0.0	0.0	0.0	-13.71	3.08	0	0	0	0.0	0.0	0	0	379
6	26	177	1	13.7	0	9.8	77.0	0	3.0	350	313	0.0	0.0	0.0	-14.11	3.13	0	0	0	0.0	0.0	0	0	371
6	26	177	2	12.6	0	9.6	82.0	0	4.0	350	306	0.0	0.0	0.0	-12.25	3.13	0	0	0	0.0	0.0	0	0	368
6	26	177	3	12.4	0	9.3	81.0	0	4.0	360	305	0.0	0.0	0.0	-8.32	3.13	0	0	0	0.0	0.0	0	0	367
6	26	177	4	12.2	6	8.9	80.0	6	4.0	360	304	0.0	0.0	0.0	0.75	3.13	0	0	0	1.0	0.2	0	0	374
6	26	177	5	12.1	39	9.0	81.0	33	4.0	340	305	0.0	36.8	0.0	4.43	3.13	78	51	27	102.1	44.7	17	0	375
6	26	177	6	12.8	164	9.6	81.0	92	3.0	340	308	0.0	39.3	0.0	12.52	3.13	332	166	53	286.3	145.9	70	0	384
6	26	177	7	14.2	336	9.7	74.0	83	4.0	10	316	0.0	56.4	0.0	21.28	3.13	697	319	75	479.3	280.9	141	0	399
6	26	177	8	17.0	484	10.4	65.0	92	3.0	20	335	0.0	58.2	0.0	30.38	3.13	775	482	91	668.0	424.3	204	0	424
6	26	177	9	19.0	625	11.4	61.0	103	4.0	10	349	0.0	59.3	0.0	39.45	3.13	821	634	102	839.4	558.9	265	0	441
6	26	177	10	21.0	745	13.0	60.0	114	3.0	350	364	0.0	59.7	0.0	48.02	3.13	849	763	108	981.9	672.3	317	0	462
6	26	177	11	22.9	775	15.1	61.0	158	4.0	10	382	0.0	57.5	0.0	55.28	3.13	751	857	110	1085.8	755.2	333	0	472
6	26	177	12	23.9	792	15.8	60.0	264	4.0	20	399	0.0	55.6	3.0	60.00	3.13	610	910	111	1144.0	801.8	342	0	479
6	26	177	13	24.9	803	16.5	59.0	275	4.0	350	413	0.0	56.0	3.0	60.75	3.13	605	918	111	1152.5	808.9	346	0	486
6	26	177	14	24.9	741	15.7	56.0	269	5.0	360	413	0.0	52.9	4.0	57.24	3.13	561	881	111	1110.8	776.1	320	0	480
6	26	177	15	24.0	613	15.6	59.0	244	5.0	10	400	0.1	43.6	4.0	50.67	3.13	477	801	109	1021.7	705.5	266	0	468
6	26	177	16	23.9	475	16.3	62.0	181	5.0	20	399	0.8	32.9	4.0	42.43	3.13	436	683	104	891.2	602.0	207	0	461
6	26	177	17	25.3	462	15.5	54.0	106	6.0	10	404	0.0	48.7	0.0	33.46	3.13	646	538	96	728.4	473.7	197	0	467
6	26	177	18	24.4	344	14.6	54.0	69	5.0	360	391	0.0	48.4	0.0	24.33	3.13	668	377	81	544.1	331.7	145	0	458
6	26	177	19	23.1	188	14.5	58.0	94	5.0	10	380	3.0	33.3	4.0	15.42	3.13	354	217	61	351.1	191.4	80	0	443
6	26	177	20	21.2	64	14.5	65.0	50	5.0	360	365	0.3	13.8	4.0	7.07	3.13	114	85	37	162.5	74.5	27	0	426
6	26	177	21	19.9	0	14.6	71.0	0	4.0	360	356	0.0	2.9	3.0	3.21	3.13	0	9	7	17.2	8.0	0	0	409
6	26	177	22	18.3	0	14.4	78.0	0	4.0	360	344	0.0	0.0	3.0	-6.58	3.13	0	0	0	0.0	0.0	0	0	400
6	26	177	23	17.2	0	14.5	84.0	0	3.0	10	336	0.0	0.0	3.0	-11.14	3.13	0	0	0	0.0	0.0	0	0	392
6	26	177	24	16.1	0	14.3	89.0	0	4.0	10	329	0.0	0.0	2.0	-13.73	3.13	0	0	0	0.0	0.0	0	0	388
6	27	178	1	15.7	0	14.3	91.0	0	4.0	10	326	0.0	0.0	2.0	-14.15	3.33	0	0	0	0.0	0.0	0	0	385
6	27	178	2	14.2	0	13.6	96.0	0	2.0	20	316	0.0	0.0	2.0	-12.29	3.33	0	0	0	0.0	0.0	0	0	373
6	27	178	3	13.8	0	13.3	97.0	0	3.0	10	313	0.0	0.0	1.0	-8.37	3.33	0	0	0	0.0	0.0	0	0	372
6	27	178	4	13.5	6	13.0	97.0	6	3.0	20	312	0.0	0.0	1.0	0.70	3.33	0	0	0	0.9	0.2	0	0	380
6	27	178	5	13.5	62	13.2	98.0	37	3.0	10	312	0.0	47.7	1.0	4.38	3.33	330	49	28	100.9	44.2	26	0	383
6	27	178	6	14.0	186	13.5	97.0	61	3.0	30	315	0.0	51.1	0.0	12.47	3.33	579	161	56	285.1	144.9	78	0	392
6	27	178	7	15.4	330	14.5	94.0	72	2.0	20	324	0.0	55.4	0.0	21.22	3.33	713	313	79	478.1	280.6	139	0	408
6	27	178	8	18.6	483	14.9	79.0	86	3.0	20	346	0.0	58.2	0.0	30.32	3.33	786	474	97	666.8	425.4	204	0	433
6	27	178	9	20.8	620	15.4	71.0	103	2.0	30	362	0.0	59.0	0.0	39.40	3.33	815	626	109	838.3	561.7	263	0	457
6	27	178	10	23.1	742	16.5	66.0	111	3.0	20	379	0.0	59.7	0.0	47.96	3.33	850	754	115	981.0	676.7	316	0	475
6	27	178	11	25.0	739	17.3	62.0	175	3.0	20	395	0.0	54.5	0.0	55.23	3.33	687	848	118	1085.0	760.9	319	0	487
6	27	178	12	26.2	716	17.2	57.0	222	4.0	30	411	0.0	47.5	3.0	59.96	3.33	571	900	119	1143.4	808.2	312	0	490
6	27	178	13	27.0	833	16.2	51.0	161	5.0	40	413	0.0	58.1	0.0	60.72	3.33	770	908	119	1152.1	815.6	358	0	498
6	27	178	14	27.1	752	16.3	51.0	183	4.0	20	414	0.0	54.1	0.0	57.23	3.33	677	872	119	1110.6	782.4	324	0	498
6	27	178	15	27.5	617	16.0	49.0	217	4.0	40	421	0.0	44.2	3.0	50.67	3.33	517	792	117	1021.6	711.0	268	0	493
6	27	178	16	27.2	561	15.7	49.0	217	4.0	40	415	0.0	48.0	3.0	42.44	3.33	510	675	112	891.2	606.3	241	0	488
6	27	178	17	26.7	481	15.6	50.0	117	5.0	40	408	0.0	52.1	0.0	33.47	3.33	660	531	102	728.4	476.3	204	0	478
6	27	178	18	26.1	325	15.3	51.0	83	4.0	20	403	0.0	43.2	0.0	24.33	3.33	587	371	86	544.2	332.9	138	0	468
6	27	178	19	24.5	180	13.9	51.0	61	4.0	30	390	0.0	29.7	0.0	15.42	3.33	448	213	65	351.2	191.5	77	0	451
6	27	178	20	22.1	62	13.6	58.0	31	4.0	30	372	0.0	12.6	0.0	7.07	3.33	252	83	38	162.5	74.4	26	0	431
6	27	178	21	20.5	6	12.1	58.0	6	6.0	50	360	0.0	2.7	0.0	3.20	3.33	0	9	7	17.2	8.0	3	0	420
6	27	178	22	18.8	0	9.7	55.0	0	5.0	50	348	0.0	0.0	0.0	-6.59	3.33	0	0	0	0.0	0.0	0	0	403
6	27	178	23	16.8	0	9.8	63.0	0	4.0	30	334	0.0	0.0	0.0	-11.16	3.33	0	0	0	0.0	0.0	0	0	390
6	27	178	24	15.7	0	7.3	57.0	0	3.0	50	326	0.0	0.0	0.0	-13.76	3.33	0	0	0	0.0	0.0	0	0	382
