Chile_Santiago
-33,383       -70,783        474          -4 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 2823	962	20.0	29	422	115	0	2.8	8
 2824	962	19.7	31	313	94	0	4.3	355
 2825	962	18.4	34	155	76	0	3.0	342
 2826	962	16.3	37	26	37	0	3.5	23
 2827	962	14.1	45	0	0	0	4.6	5
 2828	962	12.9	55	0	0	1	5.6	4
 2829	962	11.7	58	0	0	1	5.3	340
 2830	962	10.4	62	0	0	1	4.3	332
 2831	962	9.2	71	0	0	1	0.9	351
 2832	962	8.0	78	0	0	1	0.9	354
 2833	962	7.1	84	0	0	2	1.0	24
 2834	962	6.1	90	0	0	2	1.4	9
 2835	962	5.2	94	0	0	2	2.6	14
 2836	962	4.7	100	0	0	2	2.0	4
 2837	962	4.2	100	0	0	2	0.7	341
 2838	962	3.8	100	0	0	3	0.2	337
 2839	963	3.4	100	0	0	3	0.3	318
 2840	963	3.7	100	0	11	3	0.9	353
 2841	963	6.8	89	79	96	3	0.4	345
 2842	963	10.1	77	280	73	0	0.4	360
 2843	963	13.2	57	424	88	0	0.3	32
 2844	963	15.9	46	538	84	0	0.9	191
 2845	963	17.9	37	570	94	0	1.4	164
 2846	963	19.3	34	558	87	0	0.4	206
 2847	962	19.9	34	488	76	0	0.5	226
 2848	962	19.7	35	360	68	0	1.4	218
 2849	962	18.3	37	186	57	0	2.0	201
 2850	962	16.1	42	34	35	0	1.8	217
 2851	962	13.9	55	0	0	0	1.8	203
 2852	962	12.8	57	0	0	1	1.4	216
 2853	961	11.7	61	0	0	1	0.9	212
 2854	961	10.6	68	0	0	1	1.0	205
 2855	961	9.5	70	0	0	1	0.7	217
 2856	961	8.4	78	0	0	1	1.7	198
 2857	961	7.6	84	0	0	2	3.5	150
 2858	961	6.8	94	0	0	2	5.0	169
 2859	960	6.0	93	0	0	2	3.9	226
 2860	960	5.6	99	0	0	2	3.5	158
 2861	960	5.2	99	0	0	3	1.3	197
 2862	960	4.9	100	0	0	3	0.7	169
 2863	960	4.6	100	0	0	3	1.0	182
 2864	960	4.9	100	0	7	3	1.4	204
 2865	959	8.1	92	88	93	3	1.8	187
 2866	959	11.2	75	222	122	1	2.6	177
 2867	959	13.2	64	179	225	5	2.1	246
 2868	959	15.3	58	274	242	4	2.6	209
 2869	959	16.1	55	109	311	7	2.8	284
 2870	959	16.9	53	183	291	6	2.1	289
 2871	958	17.0	54	105	266	7	1.8	223
 2872	958	16.4	56	47	202	7	1.1	243
 2873	958	14.8	63	0	99	8	1.8	221
 2874	958	13.0	81	0	6	8	1.4	206
 2875	958	11.5	82	0	0	7	2.0	210
 2876	958	11.0	81	0	0	7	1.6	182
 2877	957	10.5	81	0	0	7	0.9	286
 2878	957	10.1	83	0	0	7	0.5	283
 2879	957	9.6	85	0	0	6	1.0	223
 2880	957	9.1	88	0	0	6	1.8	198
 2881	958	8.8	86	0	0	8	2.6	63
 2882	958	8.5	86	0	0	8	0.8	220
 2883	958	8.2	86	0	0	8	0.2	208
 2884	958	8.0	86	0	0	8	0.1	207
 2885	957	7.9	72	0	0	8	0.1	259
 2886	957	7.7	86	0	0	8	0.4	228
 2887	957	7.7	89	0	0	8	1.3	202
 2888	957	7.8	89	0	2	8	0.8	244
 2889	957	8.2	86	0	15	8	2.3	165
 2890	957	9.5	86	0	74	8	4.1	100
 2891	956	10.7	68	0	114	8	7.5	90
 2892	956	12.3	66	1	182	8	5.7	196
 2893	956	13.7	62	6	220	8	1.8	218
 2894	956	15.3	70	33	287	8	1.8	100
 2895	956	16.8	53	49	255	8	5.2	96
 2896	956	17.4	51	34	208	8	1.6	236
 2897	956	17.2	53	29	115	8	2.9	260
 2898	956	16.0	58	0	28	8	0.7	249
 2899	956	15.5	63	0	0	8	0.7	181
 2900	956	15.1	68	0	0	8	0.3	217
 2901	956	14.5	83	0	0	8	0.2	241
 2902	956	14.2	89	0	0	8	1.0	238
 2903	956	13.7	89	0	0	8	1.3	129
 2904	956	13.2	85	0	0	8	1.6	94
 2905	956	12.7	85	0	0	8	1.8	98
 2906	956	12.2	89	0	0	8	2.6	105
 2907	956	11.6	90	0	0	8	1.5	99
 2908	956	11.4	94	0	0	8	0.8	89
 2909	956	11.1	96	0	0	8	0.4	231
 2910	956	10.9	98	0	0	8	0.4	79
 2911	956	10.7	98	0	0	8	0.9	69
 2912	956	10.7	97	0	2	8	2.3	69
 2913	956	12.3	97	0	61	8	3.4	78
 2914	956	13.9	89	0	127	8	2.1	184
 2915	956	15.7	80	4	195	8	0.9	231
 2916	956	16.7	74	3	198	8	1.2	178
 2917	956	17.6	72	4	210	8	0.5	123
 2918	956	18.2	68	5	220	8	0.1	136
 2919	956	18.6	67	6	212	8	0.0	178
 2920	956	18.6	67	3	158	8	0.1	132
 2921	956	18.1	83	0	96	8	0.1	90
 2922	956	16.9	85	0	11	8	0.4	59
 2923	956	16.2	85	0	0	8	0.1	78
 2924	956	15.5	85	0	0	8	0.0	70
 2925	956	14.8	85	0	0	8	0.1	90
 2926	956	14.1	85	0	0	8	0.7	117
 2927	956	13.2	91	0	0	8	0.2	196
 2928	956	12.7	97	0	0	8	1.0	260
 2929	956	12.1	97	0	0	8	1.2	217
 2930	956	11.4	97	0	0	8	1.6	278
 2931	956	10.9	98	0	0	8	1.3	210
 2932	956	10.6	98	0	0	8	1.2	215
 2933	956	10.3	98	0	0	8	1.3	223
 2934	956	10.1	98	0	0	8	0.8	112
 2935	956	9.8	97	0	0	8	0.2	124
 2936	956	10.0	98	0	3	8	0.0	207
 2937	956	11.6	88	0	68	8	0.1	250
 2938	956	13.6	85	7	156	8	0.0	245
 2939	956	15.5	76	10	211	8	0.4	211
 2940	956	16.9	70	11	241	8	0.8	243
 2941	957	17.9	69	12	256	8	0.7	258
 2942	957	18.6	67	10	249	8	0.8	248
 2943	957	18.7	69	4	199	8	1.2	253
 2944	957	18.4	71	1	145	8	0.0	262
 2945	957	17.5	73	0	76	8	0.1	237
 2946	957	16.3	73	0	6	8	0.1	220
 2947	957	15.4	76	0	0	8	0.2	97
 2948	957	14.6	78	0	0	8	0.1	185
 2949	957	13.7	78	0	0	8	0.3	98
 2950	957	12.8	77	0	0	8	0.4	20
 2951	957	11.9	76	0	0	8	0.6	73
 2952	957	11.1	78	0	0	7	1.0	25
 2953	958	10.3	82	0	0	7	2.3	346
 2954	958	9.4	85	0	0	7	2.3	4
 2955	958	8.6	87	0	0	7	1.2	348
 2956	958	8.1	89	0	0	7	1.3	347
 2957	958	7.7	87	0	0	7	1.8	3
 2958	958	7.4	86	0	0	7	2.9	26
 2959	958	7.1	86	0	0	7	1.8	3
 2960	958	7.3	82	0	6	7	1.5	346
 2961	958	9.9	71	28	82	7	1.5	322
 2962	958	12.7	60	47	182	7	3.4	14
 2963	958	14.9	55	43	251	8	2.6	349
 2964	959	16.8	46	75	284	7	0.6	320
 2965	959	18.6	41	103	310	7	0.7	352
 2966	959	19.3	41	54	289	8	1.3	14
 2967	959	19.5	40	20	258	8	0.9	22
 2968	959	19.0	41	14	192	8	0.7	101
 2969	959	17.7	46	3	98	8	0.9	72
 2970	959	15.8	63	0	6	8	0.9	115
 2971	959	14.9	80	0	0	8	2.1	199
 2972	959	13.8	85	0	0	8	1.2	126
 2973	960	12.8	89	0	0	7	0.7	248
 2974	960	11.8	89	0	0	7	0.1	220
 2975	960	10.8	89	0	0	7	0.3	227
 2976	960	9.7	89	0	0	7	0.2	209
 2977	960	8.8	89	0	0	7	0.1	192
 2978	960	7.8	89	0	0	7	0.1	238
 2979	960	6.8	92	0	0	6	0.2	262
 2980	960	6.2	94	0	0	6	0.0	269
 2981	961	5.6	96	0	0	6	0.1	246
 2982	961	5.1	99	0	0	6	0.0	283
 2983	961	4.7	94	0	0	6	0.1	244
 2984	961	4.8	92	0	4	6	0.0	234
 2985	961	8.4	75	43	78	5	0.1	98
 2986	961	11.7	78	50	177	7	0.0	73
 2987	961	15.6	52	159	210	5	0.1	82
 2988	961	18.5	40	137	282	6	0.4	68
 2989	962	21.3	33	256	255	5	1.0	127
 2990	962	23.1	28	244	243	5	0.2	181
 2991	962	23.7	29	153	244	6	0.8	196
 2992	961	24.4	27	291	149	1	1.2	128
 2993	961	22.8	30	77	119	5	2.6	88
 2994	961	19.7	38	0	23	5	2.3	66
 2995	961	18.2	50	0	0	6	1.2	100
 2996	961	16.6	56	0	0	6	0.7	92
 2997	961	15.1	59	0	0	6	0.8	118
 2998	961	13.5	63	0	0	6	0.5	108
 2999	961	12.0	68	0	0	6	1.6	118
 3000	961	10.4	71	0	0	6	2.1	104
 3001	961	9.5	73	0	0	7	2.1	62
 3002	961	8.5	77	0	0	7	0.5	204
 3003	961	7.6	81	0	0	7	0.4	254
 3004	961	7.1	84	0	0	7	0.3	187
 3005	961	6.6	86	0	0	7	0.6	175
 3006	961	6.2	89	0	0	7	0.9	214
 3007	961	5.9	93	0	0	8	0.2	204
 3008	961	6.0	91	0	2	8	0.2	233
 3009	961	8.1	89	10	78	8	0.8	114
 3010	961	11.6	66	73	165	6	0.9	128
 3011	961	15.2	53	174	202	5	0.9	91
 3012	961	18.4	44	236	243	5	0.9	237
 3013	961	19.8	40	102	297	7	1.6	240
 3014	961	20.6	37	84	293	7	4.4	235
 3015	961	21.3	34	157	240	6	5.7	272
 3016	961	21.6	32	237	117	1	1.8	275
 3017	961	20.6	33	93	100	4	1.0	294
 3018	961	18.4	41	0	33	4	2.1	285
 3019	961	17.1	50	0	0	4	5.7	290
 3020	961	15.8	55	0	0	4	8.5	287
 3021	961	14.5	61	0	0	5	0.6	269
 3022	960	13.2	61	0	0	5	0.6	288
 3023	960	11.9	61	0	0	5	0.2	291
 3024	960	10.6	68	0	0	5	0.5	282
 3025	960	9.4	69	0	0	5	1.2	272
 3026	960	8.2	74	0	0	5	1.6	286
 3027	960	6.9	81	0	0	5	1.5	294
 3028	960	6.2	85	0	0	5	1.5	274
 3029	960	5.5	85	0	0	5	0.5	279
 3030	960	5.0	87	0	0	5	0.1	282
 3031	960	4.5	89	0	0	5	1.0	281
 3032	960	4.5	95	0	2	5	0.3	292
 3033	960	7.4	86	41	81	6	0.7	288
 3034	960	10.4	75	69	175	7	1.3	285
 3035	960	12.7	68	67	250	7	2.3	289
 3036	960	15.2	53	151	274	6	4.1	290
 3037	960	16.6	48	97	303	7	2.1	279
 3038	960	17.6	44	123	288	7	3.4	284
 3039	959	17.9	55	74	277	7	1.6	271
 3040	959	17.7	45	65	201	7	2.3	258
 3041	958	16.6	48	73	104	5	1.8	292
 3042	958	14.6	55	0	34	5	1.5	291
 3043	958	13.9	66	0	0	5	2.1	293
 3044	957	13.2	69	0	0	5	1.2	285
 3045	957	12.5	70	0	0	6	1.0	285
 3046	957	11.7	78	0	0	6	0.8	271
 3047	956	11.0	79	0	0	6	0.3	253
 3048	956	10.3	85	0	0	6	0.1	186
 3049	955	10.1	84	0	0	6	0.6	208
 3050	955	9.9	85	0	0	7	1.8	132
 3051	955	9.7	88	0	0	7	3.7	88
 3052	954	9.5	93	0	0	7	1.2	91
 3053	954	9.5	95	0	0	7	1.6	76
 3054	954	9.4	96	0	0	7	1.3	102
 3055	953	9.3	97	0	0	8	1.6	95
 3056	953	9.4	96	0	2	8	2.6	58
 3057	952	9.6	86	0	13	8	2.9	83
 3058	952	9.9	85	0	27	8	2.3	27
 3059	952	10.2	84	0	39	8	0.6	20
 3060	951	10.4	89	0	48	8	0.2	28
 3061	951	10.7	89	0	54	8	0.5	92
 3062	951	10.8	89	0	50	8	0.7	123
 3063	951	10.8	90	0	43	8	0.4	121
 3064	951	10.7	93	0	31	8	0.3	219
 3065	951	10.6	93	0	17	8	0.8	176
 3066	951	10.3	94	0	4	8	2.1	66
 3067	951	10.1	95	0	0	8	3.4	102
 3068	951	9.8	99	0	0	8	3.1	230
 3069	951	9.7	97	0	0	8	2.9	100
 3070	951	9.1	99	0	0	8	3.4	233
 3071	951	9.2	97	0	0	8	2.6	107
 3072	951	9.0	97	0	0	8	1.6	204
 3073	951	8.8	97	0	0	8	4.8	111
 3074	951	8.4	99	0	0	8	2.1	87
 3075	951	8.3	97	0	0	8	0.4	126
 3076	951	8.3	97	0	0	8	0.5	203
 3077	951	8.2	97	0	0	8	1.0	204
 3078	951	8.2	94	0	0	8	0.6	217
 3079	951	8.1	97	0	0	8	1.0	210
 3080	951	8.2	99	0	2	8	0.4	217
 3081	951	8.5	99	0	14	8	0.5	255
 3082	951	8.8	97	0	29	8	0.7	210
 3083	951	9.1	92	0	40	8	1.0	233
 3084	951	9.3	86	0	48	8	0.9	74
 3085	951	9.5	86	0	51	8	1.3	99
 3086	951	9.6	86	0	49	8	1.6	239
 3087	952	9.7	76	0	42	8	1.5	139
 3088	952	9.7	71	0	33	8	4.1	206
