m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
11	20	324	18	5.6	0	2.9	83.0	0	4.0	170	271	0.0	0.0	8.0	-11.91	3.48	0	0	0	0.0	0.0	0	0	335
11	20	324	19	5.3	0	3.0	85.0	0	4.0	170	269	0.0	0.0	8.0	-20.88	3.48	0	0	0	0.0	0.0	0	0	333
11	20	324	20	5.4	0	2.6	82.0	0	6.0	180	270	0.0	0.0	8.0	-30.02	3.48	0	0	0	0.0	0.0	0	0	336
11	20	324	21	5.3	0	2.1	80.0	0	6.0	190	271	0.0	0.0	8.0	-38.91	3.48	0	0	0	0.0	0.0	0	0	336
11	20	324	22	5.1	0	1.9	80.0	0	5.0	180	270	0.0	0.0	8.0	-46.99	3.48	0	0	0	0.0	0.0	0	0	334
11	20	324	23	5.4	0	2.2	80.0	0	5.0	180	327	0.0	0.0	8.0	-53.38	3.48	0	0	0	0.0	0.0	0	0	335
11	20	324	24	5.6	0	2.3	79.0	0	6.0	180	328	0.0	0.0	8.0	-56.86	3.48	0	0	0	0.0	0.0	0	0	337
11	21	325	1	5.3	0	2.0	79.0	0	5.0	180	308	0.0	0.0	8.0	-56.65	3.47	0	0	0	0.0	0.0	0	0	335
11	21	325	2	5.5	0	2.0	78.0	0	6.0	180	309	0.0	0.0	8.0	-52.42	3.47	0	0	0	0.0	0.0	0	0	337
11	21	325	3	5.6	0	1.7	76.0	0	6.0	180	310	0.0	0.0	8.0	-45.57	3.47	0	0	0	0.0	0.0	0	0	337
11	21	325	4	5.1	0	3.1	87.0	0	6.0	180	326	0.0	0.0	8.0	-37.24	3.47	0	0	0	0.0	0.0	0	0	335
11	21	325	5	4.8	0	3.6	92.0	0	6.0	170	324	0.0	0.0	8.0	-28.25	3.47	0	0	0	0.0	0.0	0	0	334
11	21	325	6	4.9	0	3.9	93.0	0	6.0	170	324	0.0	0.0	8.0	-19.12	3.47	0	0	0	0.0	0.0	0	0	334
11	21	325	7	5.1	0	3.6	90.0	0	6.0	170	307	0.0	0.0	8.0	-10.23	3.47	0	0	0	0.0	0.0	0	0	335
11	21	325	8	5.8	0	3.5	85.0	0	6.0	180	311	0.4	0.9	8.0	1.86	3.47	0	3	3	5.4	0.9	0	0	338
11	21	325	9	6.2	17	4.0	86.0	17	6.0	180	313	0.0	0.8	8.0	5.38	3.47	0	61	34	131.3	17.7	9	0	344
11	21	325	10	6.9	56	4.6	85.0	56	6.0	190	317	0.1	1.9	8.0	11.36	3.47	0	148	57	275.5	42.8	27	0	349
11	21	325	11	8.0	97	5.6	85.0	97	5.0	190	323	1.4	3.5	8.0	15.56	3.47	0	221	71	375.4	63.9	46	0	356
11	21	325	12	8.3	81	6.4	88.0	81	6.0	200	324	0.2	1.7	8.0	17.65	3.47	0	259	78	424.2	75.0	39	0	357
11	21	325	13	8.3	50	7.2	93.0	50	5.0	200	324	0.0	0.7	8.0	17.40	3.47	0	255	77	418.4	73.8	25	0	355
11	21	325	14	8.5	44	7.3	92.0	44	5.0	190	325	0.0	0.7	8.0	14.85	3.47	0	209	69	358.6	60.5	22	0	356
11	21	325	15	8.3	33	7.9	97.0	33	5.0	190	324	0.0	0.8	8.0	10.24	3.47	0	131	54	248.8	37.9	17	0	355
11	21	325	16	8.7	8	7.6	93.0	8	5.0	190	326	0.0	0.8	8.0	3.95	3.47	0	46	28	96.5	13.4	4	0	356
11	21	325	17	8.7	0	7.6	93.0	0	3.0	190	326	0.0	0.5	8.0	0.31	3.47	0	0	0	0.0	0.0	0	0	348
11	21	325	18	8.8	0	7.7	93.0	0	3.0	180	327	0.0	0.0	7.0	-12.05	3.47	0	0	0	0.0	0.0	0	0	349
11	21	325	19	8.4	0	7.5	94.0	0	3.0	190	293	0.0	0.0	7.0	-21.01	3.47	0	0	0	0.0	0.0	0	0	347
11	21	325	20	8.5	0	7.7	95.0	0	3.0	220	325	0.0	0.0	7.0	-30.15	3.47	0	0	0	0.0	0.0	0	0	347
11	21	325	21	8.2	0	7.6	96.0	0	2.0	210	324	0.0	0.0	7.0	-39.06	3.47	0	0	0	0.0	0.0	0	0	343
11	21	325	22	7.9	0	7.9	100.0	0	3.0	200	322	0.0	0.0	7.0	-47.15	3.47	0	0	0	0.0	0.0	0	0	344
11	21	325	23	7.6	0	7.6	100.0	0	2.0	220	320	0.0	0.0	7.0	-53.57	3.47	0	0	0	0.0	0.0	0	0	340
11	21	325	24	7.3	0	7.2	99.0	0	3.0	220	319	0.0	0.0	7.0	-57.08	3.47	0	0	0	0.0	0.0	0	0	341
11	22	326	1	6.1	0	6.0	99.0	0	3.0	230	286	0.0	0.0	7.0	-56.87	3.47	0	0	0	0.0	0.0	0	0	335
11	22	326	2	5.3	0	5.2	99.0	0	3.0	250	262	0.0	0.0	6.0	-52.65	3.47	0	0	0	0.0	0.0	0	0	332
11	22	326	3	4.9	0	4.8	99.0	0	3.0	220	260	0.0	0.0	6.0	-45.78	3.47	0	0	0	0.0	0.0	0	0	330
11	22	326	4	3.8	0	3.7	99.0	0	3.0	240	254	0.0	0.0	6.0	-37.45	3.47	0	0	0	0.0	0.0	0	0	325
11	22	326	5	3.5	0	3.5	100.0	0	2.0	250	252	0.0	0.0	6.0	-28.46	3.47	0	0	0	0.0	0.0	0	0	321
11	22	326	6	3.4	0	3.3	99.0	0	2.0	260	252	0.0	0.0	6.0	-19.33	3.47	0	0	0	0.0	0.0	0	0	320
11	22	326	7	2.9	0	2.8	99.0	0	2.0	250	249	0.0	0.0	6.0	-10.44	3.47	0	0	0	0.0	0.0	0	0	318
11	22	326	8	3.5	0	3.5	100.0	0	3.0	240	299	0.0	0.6	6.0	1.64	3.47	0	3	2	4.2	2.2	0	0	323
11	22	326	9	4.1	14	4.0	99.0	14	2.0	250	302	0.0	0.6	5.0	5.16	3.47	0	59	33	125.9	50.3	7	0	333
11	22	326	10	3.7	75	3.6	99.0	50	2.0	250	257	0.0	4.2	5.0	11.13	3.47	130	144	56	270.2	123.5	36	0	334
11	22	326	11	5.3	189	5.2	99.0	86	1.0	240	264	0.0	26.0	2.0	15.34	3.47	389	217	71	370.2	186.1	85	0	348
11	22	326	12	7.2	170	5.2	87.0	78	1.0	210	274	0.0	13.0	3.0	17.42	3.47	307	255	77	419.1	218.9	78	0	356
11	22	326	13	8.5	256	4.7	77.0	78	1.0	210	281	0.0	42.7	0.0	17.19	3.47	602	251	76	413.6	215.5	112	0	368
11	22	326	14	7.9	225	3.6	74.0	64	2.0	180	277	0.0	45.1	0.0	14.65	3.47	636	206	69	354.1	176.5	99	0	362
11	22	326	15	7.6	142	3.8	77.0	53	3.0	190	276	0.0	36.7	0.0	10.06	3.47	509	128	53	244.6	110.0	63	0	356
11	22	326	16	5.9	50	3.7	86.0	30	3.0	210	265	0.0	32.7	1.0	3.79	3.47	304	44	28	92.6	38.0	23	0	343
11	22	326	17	4.2	0	3.2	93.0	0	4.0	220	256	0.0	17.3	1.0	0.15	3.47	0	0	0	0.0	0.0	0	0	327
11	22	326	18	3.6	0	2.6	93.0	0	5.0	220	252	0.0	0.0	2.0	-12.18	3.47	0	0	0	0.0	0.0	0	0	326
11	22	326	19	3.2	0	2.3	94.0	0	4.0	320	251	0.0	0.0	2.0	-21.14	3.47	0	0	0	0.0	0.0	0	0	323
11	22	326	20	2.7	0	2.0	95.0	0	5.0	210	248	0.0	0.0	2.0	-30.28	3.47	0	0	0	0.0	0.0	0	0	322
11	22	326	21	3.1	0	1.9	92.0	0	5.0	200	250	0.0	0.0	3.0	-39.19	3.47	0	0	0	0.0	0.0	0	0	324
11	22	326	22	2.5	0	1.6	94.0	0	5.0	200	252	0.0	0.0	3.0	-47.31	3.47	0	0	0	0.0	0.0	0	0	321
11	22	326	23	2.3	0	1.6	95.0	0	5.0	190	248	0.0	0.0	3.0	-53.75	3.47	0	0	0	0.0	0.0	0	0	320
11	22	326	24	2.7	0	1.8	94.0	0	5.0	190	248	0.0	0.0	4.0	-57.29	3.47	0	0	0	0.0	0.0	0	0	322
11	23	327	1	1.9	0	1.9	100.0	0	5.0	190	243	0.0	0.0	4.0	-57.10	3.18	0	0	0	0.0	0.0	0	0	319
11	23	327	2	2.0	0	1.6	97.0	0	5.0	190	254	0.0	0.0	5.0	-52.87	3.18	0	0	0	0.0	0.0	0	0	319
11	23	327	3	2.1	0	1.5	96.0	0	5.0	180	247	0.0	0.0	5.0	-46.00	3.18	0	0	0	0.0	0.0	0	0	320
11	23	327	4	1.7	0	1.7	100.0	0	5.0	170	243	0.0	0.0	5.0	-37.66	3.18	0	0	0	0.0	0.0	0	0	318
11	23	327	5	2.2	0	1.8	97.0	0	6.0	170	251	0.0	0.0	6.0	-28.67	3.18	0	0	0	0.0	0.0	0	0	321
11	23	327	6	2.8	0	1.9	94.0	0	6.0	170	285	0.0	0.0	6.0	-19.53	3.18	0	0	0	0.0	0.0	0	0	324
11	23	327	7	3.0	0	1.7	91.0	0	5.0	160	256	0.0	0.0	6.0	-10.65	3.18	0	0	0	0.0	0.0	0	0	324
11	23	327	8	3.6	0	1.0	83.0	0	4.0	170	277	0.1	0.9	7.0	1.43	3.18	0	2	2	3.2	0.4	0	0	325
11	23	327	9	4.4	17	0.7	77.0	15	5.0	160	270	0.0	0.7	7.0	4.94	3.18	18	58	31	120.6	13.5	9	0	335
11	23	327	10	4.9	25	0.8	75.0	25	7.0	170	306	0.7	0.0	8.0	10.90	3.18	0	145	52	264.9	34.0	13	0	338
11	23	327	11	5.6	67	1.1	73.0	61	6.0	170	310	1.9	1.5	8.0	15.11	3.18	23	219	65	365.0	51.4	33	0	343
11	23	327	12	6.1	70	1.2	71.0	67	6.0	180	312	0.2	1.3	8.0	17.20	3.18	10	258	70	414.1	60.5	35	0	345
11	23	327	13	7.1	58	1.8	69.0	58	6.0	180	336	0.4	0.9	8.0	16.98	3.18	0	255	70	408.9	59.7	29	0	350
11	23	327	14	7.6	44	2.3	69.0	44	5.0	190	338	0.1	0.8	8.0	14.46	3.18	0	208	63	349.7	48.9	22	0	352
11	23	327	15	6.7	25	4.9	88.0	24	7.0	180	301	0.0	0.6	8.0	9.89	3.18	4	130	49	240.5	30.4	13	0	347
11	23	327	16	6.5	3	6.5	100.0	3	7.0	180	300	0.0	0.8	7.0	3.64	3.18	0	44	25	88.8	10.2	2	0	345
11	23	327	17	6.6	0	6.6	100.0	0	7.0	190	333	0.0	0.6	7.0	0.01	3.18	0	0	0	0.0	0.0	0	0	343
11	23	327	18	6.8	0	6.7	99.0	0	6.0	180	334	0.0	0.0	6.0	-12.31	3.18	0	0	0	0.0	0.0	0	0	343
11	23	327	19	7.3	0	7.2	99.0	0	6.0	180	337	0.0	0.0	6.0	-21.27	3.18	0	0	0	0.0	0.0	0	0	346
11	23	327	20	7.7	0	7.6	99.0	0	6.0	190	339	0.0	0.0	6.0	-30.41	3.18	0	0	0	0.0	0.0	0	0	348
11	23	327	21	8.1	0	8.0	99.0	0	5.0	190	341	0.0	0.0	5.0	-39.32	3.18	0	0	0	0.0	0.0	0	0	349
11	23	327	22	8.4	0	8.3	99.0	0	6.0	190	325	0.0	0.0	5.0	-47.46	3.18	0	0	0	0.0	0.0	0	0	351
11	23	327	23	8.8	0	8.7	99.0	0	6.0	190	345	0.0	0.0	5.0	-53.93	3.18	0	0	0	0.0	0.0	0	0	353
11	23	327	24	9.1	0	8.8	98.0	0	6.0	190	346	0.0	0.0	4.0	-57.49	3.18	0	0	0	0.0	0.0	0	0	355
11	24	328	1	9.1	0	8.8	98.0	0	5.0	200	329	0.0	0.0	4.0	-57.32	2.61	0	0	0	0.0	0.0	0	0	353
11	24	328	2	9.3	0	9.2	99.0	0	4.0	220	347	0.0	0.0	3.0	-53.09	2.61	0	0	0	0.0	0.0	0	0	353
11	24	328	3	9.4	0	9.3	99.0	0	4.0	220	348	0.0	0.0	3.0	-46.21	2.61	0	0	0	0.0	0.0	0	0	353
11	24	328	4	9.4	0	9.3	99.0	0	3.0	200	330	0.0	0.0	3.0	-37.87	2.61	0	0	0	0.0	0.0	0	0	351
11	24	328	5	9.4	0	9.3	99.0	0	4.0	230	297	0.0	0.0	2.0	-28.87	2.61	0	0	0	0.0	0.0	0	0	353
11	24	328	6	8.6	0	8.5	99.0	0	3.0	210	285	0.0	0.0	2.0	-19.74	2.61	0	0	0	0.0	0.0	0	0	347
11	24	328	7	8.2	0	8.1	99.0	0	4.0	210	279	0.0	0.0	2.0	-10.86	2.61	0	0	0	0.0	0.0	0	0	347
11	24	328	8	8.3	0	8.2	99.0	0	5.0	210	280	0.0	20.7	1.0	1.21	2.61	0	1	1	2.3	1.2	0	0	348
11	24	328	9	8.2	42	8.1	99.0	28	5.0	220	279	0.0	26.2	1.0	4.72	2.61	170	59	26	115.4	48.3	20	0	355
11	24	328	10	8.7	139	8.6	99.0	50	4.0	230	283	0.0	29.6	0.0	10.69	2.61	480	151	42	259.7	124.3	62	0	361
11	24	328	11	10.1	200	9.5	96.0	56	4.0	230	293	0.0	32.8	0.0	14.89	2.61	560	229	52	360.0	188.4	89	0	371
11	24	328	12	12.0	233	9.6	85.0	94	3.0	220	307	0.0	34.9	3.0	16.99	2.61	476	270	57	409.3	221.9	103	0	383
11	24	328	13	11.6	172	9.4	86.0	114	2.0	220	303	0.0	15.1	6.0	16.78	2.61	201	266	57	404.4	218.8	78	0	379
11	24	328	14	12.2	184	9.1	81.0	128	1.0	230	307	0.0	29.2	6.0	14.28	2.61	227	219	51	345.4	179.7	82	0	383
11	24	328	15	11.9	130	9.1	83.0	86	2.0	180	305	0.0	31.8	6.0	9.72	2.61	260	136	40	236.6	111.8	58	0	378
11	24	328	16	11.0	31	9.4	90.0	31	3.0	160	301	0.0	10.8	6.0	6.79	2.61	0	44	21	81.2	36.5	15	0	368
11	24	328	17	10.4	0	9.5	94.0	0	4.0	150	296	0.0	5.9	6.0	-4.03	2.61	0	0	0	0.0	0.0	0	0	359
11	24	328	18	10.0	0	9.5	97.0	0	4.0	140	303	0.0	0.0	6.0	-12.43	2.61	0	0	0	0.0	0.0	0	0	357
11	24	328	19	10.1	0	9.0	93.0	0	5.0	160	311	0.0	0.0	6.0	-21.38	2.61	0	0	0	0.0	0.0	0	0	359
11	24	328	20	9.7	0	8.6	93.0	0	4.0	160	295	0.0	0.0	6.0	-30.52	2.61	0	0	0	0.0	0.0	0	0	355
11	24	328	21	10.0	0	8.3	89.0	0	4.0	160	302	0.0	0.0	7.0	-39.45	2.61	0	0	0	0.0	0.0	0	0	357
11	24	328	22	10.3	0	7.9	85.0	0	4.0	160	335	0.0	0.0	7.0	-47.60	2.61	0	0	0	0.0	0.0	0	0	358
11	24	328	23	9.9	0	7.3	84.0	0	5.0	160	307	0.0	0.0	7.0	-54.09	2.61	0	0	0	0.0	0.0	0	0	358
11	24	328	24	9.5	0	6.6	82.0	0	5.0	150	318	0.0	0.0	7.0	-57.69	2.61	0	0	0	0.0	0.0	0	0	356
11	25	329	1	9.0	0	5.6	79.0	0	6.0	160	315	0.0	0.0	7.0	-57.53	2.19	0	0	0	0.0	0.0	0	0	354
11	25	329	2	8.7	0	5.3	79.0	0	4.0	150	294	0.0	0.0	7.0	-53.31	2.19	0	0	0	0.0	0.0	0	0	350
11	25	329	3	8.6	0	5.4	80.0	0	5.0	140	313	0.0	0.0	7.0	-46.42	2.19	0	0	0	0.0	0.0	0	0	351
11	25	329	4	8.3	0	5.2	81.0	0	5.0	150	324	0.0	0.0	7.0	-38.07	2.19	0	0	0	0.0	0.0	0	0	350
11	25	329	5	8.4	0	5.3	81.0	0	4.0	140	299	0.0	0.0	7.0	-29.07	2.19	0	0	0	0.0	0.0	0	0	349
11	25	329	6	8.2	0	5.3	82.0	0	4.0	140	291	0.0	0.0	7.0	-19.94	2.19	0	0	0	0.0	0.0	0	0	348
11	25	329	7	8.3	0	5.2	81.0	0	3.0	150	312	0.0	0.0	8.0	-11.06	2.19	0	0	0	0.0	0.0	0	0	346
11	25	329	8	8.1	0	5.0	81.0	0	4.0	150	281	0.0	1.6	8.0	1.00	2.19	0	1	1	1.6	0.1	0	0	347
11	25	329	9	8.8	22	5.6	80.0	19	5.0	150	294	0.0	1.5	8.0	4.51	2.19	38	59	22	110.3	7.1	11	0	357
11	25	329	10	9.6	44	6.0	78.0	44	4.0	160	318	0.0	1.4	8.0	10.47	2.19	0	156	35	254.7	18.7	22	0	362
11	25	329	11	10.9	137	6.5	74.0	131	5.0	170	325	0.0	11.2	8.0	14.68	2.19	24	237	43	355.1	28.3	63	0	372
11	25	329	12	11.1	89	6.3	72.0	86	5.0	170	326	0.0	2.3	8.0	16.78	2.19	10	279	47	404.6	33.4	43	0	371
11	25	329	13	11.3	59	6.9	74.0	56	5.0	180	327	0.0	1.0	8.0	16.58	2.19	11	276	46	399.9	32.9	29	0	371
11	25	329	14	11.7	83	6.4	70.0	83	5.0	180	329	0.0	3.0	8.0	14.10	2.19	0	227	42	341.3	195.2	40	0	374
11	25	329	15	11.5	33	6.9	73.0	33	6.0	180	328	0.0	0.9	8.0	9.56	2.19	0	141	33	232.8	121.7	17	0	371
11	25	329	16	11.5	9	6.9	73.0	9	6.0	180	328	0.0	0.7	8.0	6.64	2.19	0	45	18	77.9	38.5	5	0	370
11	25	329	17	11.5	0	7.1	74.0	0	6.0	180	325	0.0	0.5	8.0	-4.15	2.19	0	0	0	0.0	0.0	0	0	367
11	25	329	18	11.6	0	7.3	75.0	0	4.0	170	325	0.0	0.0	8.0	-12.55	2.19	0	0	0	0.0	0.0	0	0	365
11	25	329	19	11.8	0	7.1	73.0	0	5.0	180	330	0.8	0.0	8.0	-21.49	2.19	0	0	0	0.0	0.0	0	0	367
11	25	329	20	11.8	0	7.1	73.0	0	5.0	190	341	0.2	0.0	8.0	-30.63	2.19	0	0	0	0.0	0.0	0	0	367
11	25	329	21	12.1	0	6.8	70.0	0	6.0	190	342	0.0	0.0	8.0	-39.56	2.19	0	0	0	0.0	0.0	0	0	370
11	25	329	22	11.7	0	6.9	72.0	0	6.0	190	341	0.0	0.0	8.0	-47.73	2.19	0	0	0	0.0	0.0	0	0	368
11	25	329	23	11.9	0	6.6	70.0	0	8.0	200	361	0.0	0.0	8.0	-54.26	2.19	0	0	0	0.0	0.0	0	0	371
11	25	329	24	11.9	0	6.8	71.0	0	6.0	200	361	0.0	0.0	8.0	-57.89	2.19	0	0	0	0.0	0.0	0	0	369
11	26	330	1	11.9	0	7.2	73.0	0	5.0	210	361	0.0	0.0	7.0	-57.73	2.30	0	0	0	0.0	0.0	0	0	368
11	26	330	2	11.9	0	7.4	74.0	0	4.0	210	361	0.0	0.0	7.0	-53.51	2.30	0	0	0	0.0	0.0	0	0	366
11	26	330	3	11.6	0	7.7	77.0	0	4.0	220	360	0.0	0.0	7.0	-46.62	2.30	0	0	0	0.0	0.0	0	0	365
11	26	330	4	11.7	0	7.8	77.0	0	5.0	220	343	0.0	0.0	7.0	-38.27	2.30	0	0	0	0.0	0.0	0	0	367
11	26	330	5	11.1	0	8.0	81.0	0	4.0	220	340	0.0	0.0	7.0	-29.26	2.30	0	0	0	0.0	0.0	0	0	362
11	26	330	6	10.7	0	7.6	81.0	0	3.0	200	324	0.0	0.0	7.0	-20.13	2.30	0	0	0	0.0	0.0	0	0	358
11	26	330	7	10.2	0	7.5	83.0	0	3.0	220	321	0.0	0.0	7.0	-11.26	2.30	0	0	0	0.0	0.0	0	0	356
11	26	330	8	10.5	0	7.6	82.0	0	4.0	200	319	0.0	10.9	7.0	0.80	2.30	0	0	0	1.0	0.1	0	0	359
11	26	330	9	10.0	22	7.4	84.0	22	3.0	190	303	0.0	14.0	7.0	4.31	2.30	0	56	22	105.3	28.7	11	0	363
11	26	330	10	11.3	108	8.4	82.0	83	2.0	210	310	0.0	15.8	7.0	10.26	2.30	140	150	36	249.7	77.5	50	0	374
11	26	330	11	12.2	133	8.1	76.0	97	1.0	220	323	0.0	10.6	7.0	14.47	2.30	144	230	45	350.3	118.7	61	0	380
11	26	330	12	13.0	142	8.3	73.0	125	0.0	190	327	0.0	8.7	8.0	16.58	2.30	60	271	49	400.1	140.3	66	0	386
11	26	330	13	12.9	128	8.8	76.0	125	1.0	180	335	0.0	6.6	8.0	16.40	2.30	11	268	49	395.7	138.5	60	0	384
11	26	330	14	12.8	133	8.9	77.0	108	0.0	200	326	0.0	11.9	8.0	13.93	2.30	104	220	44	337.4	113.8	61	0	384
11	26	330	15	11.7	22	8.8	82.0	19	1.0	170	311	0.1	0.0	8.0	9.41	2.30	18	136	35	229.2	70.5	11	0	371
11	26	330	16	11.5	22	8.6	82.0	19	3.0	170	316	0.0	5.0	8.0	6.50	2.30	27	42	18	74.8	21.9	11	0	371
11	26	330	17	11.1	0	8.7	85.0	0	3.0	180	326	0.0	3.5	8.0	-4.27	2.30	0	0	0	0.0	0.0	0	0	360
11	26	330	18	9.9	0	8.5	91.0	0	3.0	190	297	0.0	0.0	7.0	-12.66	2.30	0	0	0	0.0	0.0	0	0	354
11	26	330	19	10.1	0	8.9	92.0	0	3.0	210	321	0.0	0.0	7.0	-21.59	2.30	0	0	0	0.0	0.0	0	0	355
11	26	330	20	10.3	0	9.1	92.0	0	2.0	210	353	0.0	0.0	7.0	-30.73	2.30	0	0	0	0.0	0.0	0	0	354
11	26	330	21	10.9	0	8.8	87.0	0	3.0	200	356	0.0	0.0	7.0	-39.67	2.30	0	0	0	0.0	0.0	0	0	359
11	26	330	22	9.9	0	8.3	90.0	0	4.0	190	292	0.0	0.0	7.0	-47.86	2.30	0	0	0	0.0	0.0	0	0	356
11	26	330	23	8.5	0	8.5	100.0	0	3.0	200	282	0.0	0.0	7.0	-54.41	2.30	0	0	0	0.0	0.0	0	0	347
11	26	330	24	8.1	0	8.0	99.0	0	2.0	250	279	0.0	0.0	7.0	-58.07	2.30	0	0	0	0.0	0.0	0	0	343
11	27	331	1	7.9	0	7.6	98.0	0	3.0	210	277	0.0	0.0	7.0	-57.93	2.35	0	0	0	0.0	0.0	0	0	344
11	27	331	2	7.4	0	7.3	99.0	0	4.0	210	274	0.0	0.0	7.0	-53.72	2.35	0	0	0	0.0	0.0	0	0	344
11	27	331	3	5.9	0	5.8	99.0	0	2.0	190	265	0.0	0.0	6.0	-46.82	2.35	0	0	0	0.0	0.0	0	0	332
11	27	331	4	6.0	0	5.7	98.0	0	3.0	180	266	0.0	0.0	6.0	-38.46	2.35	0	0	0	0.0	0.0	0	0	335
11	27	331	5	4.4	0	4.3	99.0	0	3.0	150	257	0.0	0.0	6.0	-29.46	2.35	0	0	0	0.0	0.0	0	0	327
11	27	331	6	4.3	0	4.2	99.0	0	3.0	160	257	0.0	0.0	6.0	-20.33	2.35	0	0	0	0.0	0.0	0	0	327
11	27	331	7	3.5	0	3.5	100.0	0	2.0	160	257	0.0	0.0	6.0	-11.46	2.35	0	0	0	0.0	0.0	0	0	321
11	27	331	8	3.8	0	3.7	99.0	0	3.0	170	258	0.0	29.3	6.0	0.60	2.35	0	0	0	0.6	0.0	0	0	325
11	27	331	9	4.4	53	4.3	99.0	42	3.0	160	265	0.0	35.3	6.0	4.10	2.35	154	53	22	100.4	41.7	25	0	336
11	27	331	10	6.3	144	6.2	99.0	97	3.0	170	275	0.0	37.9	6.0	10.06	2.35	269	145	37	244.9	115.0	65	0	350
11	27	331	11	6.9	161	6.6	98.0	92	2.0	130	275	0.0	19.8	5.0	14.27	2.35	280	225	46	345.6	177.6	73	0	354
11	27	331	12	8.3	153	7.2	93.0	89	4.0	130	283	0.0	11.3	6.0	16.39	2.35	227	266	50	395.6	210.6	70	0	360
11	27	331	13	11.0	222	7.9	81.0	128	2.0	160	300	0.0	34.6	6.0	16.21	2.35	337	263	49	391.5	208.2	99	0	378
11	27	331	14	11.9	181	8.0	77.0	103	3.0	160	303	0.0	30.8	5.0	13.76	2.35	328	216	45	333.6	170.7	81	0	380
11	27	331	15	11.7	114	8.0	78.0	61	4.0	140	300	0.0	25.2	5.0	9.27	2.35	329	133	35	225.8	105.2	52	0	376
11	27	331	16	10.4	33	7.8	84.0	25	3.0	150	293	0.0	19.0	5.0	6.36	2.35	72	41	18	71.8	32.1	16	0	365
11	27	331	17	9.4	0	7.9	90.0	0	3.0	160	286	0.0	11.5	4.0	-4.39	2.35	0	0	0	0.0	0.0	0	0	352
11	27	331	18	8.4	0	7.6	95.0	0	3.0	150	281	0.0	0.0	4.0	-12.76	2.35	0	0	0	0.0	0.0	0	0	347
11	27	331	19	7.7	0	7.6	99.0	0	3.0	150	276	0.0	0.0	4.0	-21.69	2.35	0	0	0	0.0	0.0	0	0	343
11	27	331	20	7.3	0	7.2	99.0	0	3.0	160	274	0.0	0.0	4.0	-30.83	2.35	0	0	0	0.0	0.0	0	0	341
11	27	331	21	7.9	0	7.5	97.0	0	3.0	170	277	0.0	0.0	4.0	-39.78	2.35	0	0	0	0.0	0.0	0	0	344
11	27	331	22	7.8	0	7.8	100.0	0	4.0	170	277	0.0	0.0	4.0	-47.98	2.35	0	0	0	0.0	0.0	0	0	345
11	27	331	23	6.9	0	6.6	98.0	0	3.0	160	294	0.0	0.0	4.0	-54.56	2.35	0	0	0	0.0	0.0	0	0	339
11	27	331	24	6.6	0	6.6	100.0	0	3.0	180	273	0.0	0.0	4.0	-58.25	2.35	0	0	0	0.0	0.0	0	0	338
11	28	332	1	7.1	0	7.0	99.0	0	5.0	190	272	0.0	0.0	3.0	-58.13	2.66	0	0	0	0.0	0.0	0	0	343
11	28	332	2	6.2	0	5.9	98.0	0	4.0	160	267	0.0	0.0	3.0	-53.92	2.66	0	0	0	0.0	0.0	0	0	337
11	28	332	3	5.7	0	5.6	99.0	0	3.0	170	264	0.0	0.0	3.0	-47.02	2.66	0	0	0	0.0	0.0	0	0	333
11	28	332	4	5.8	0	5.1	95.0	0	4.0	180	265	0.0	0.0	3.0	-38.65	2.66	0	0	0	0.0	0.0	0	0	335
11	28	332	5	5.1	0	4.7	97.0	0	3.0	190	261	0.0	0.0	3.0	-29.64	2.66	0	0	0	0.0	0.0	0	0	330
11	28	332	6	4.1	0	4.0	99.0	0	2.0	190	255	0.0	0.0	3.0	-20.51	2.66	0	0	0	0.0	0.0	0	0	323
11	28	332	7	4.0	0	3.7	98.0	0	3.0	180	254	0.0	0.0	3.0	-11.65	2.66	0	0	0	0.0	0.0	0	0	325
11	28	332	8	4.1	0	4.0	99.0	0	3.0	170	255	0.0	18.6	3.0	0.40	2.66	0	0	0	0.0	0.0	0	0	325
11	28	332	9	3.5	33	3.5	100.0	25	1.0	160	252	0.0	20.9	3.0	3.91	2.66	117	48	23	95.6	40.7	16	0	331
11	28	332	10	4.7	114	4.7	100.0	56	1.0	150	258	0.0	21.0	2.0	9.86	2.66	339	136	41	240.2	115.3	52	0	341
11	28	332	11	6.7	192	5.2	90.0	75	2.0	150	270	0.0	33.9	2.0	14.07	2.66	481	212	52	341.1	180.2	86	0	354
11	28	332	12	8.7	231	5.5	80.0	75	3.0	130	282	0.0	38.2	0.0	16.20	2.66	559	253	57	391.3	214.8	102	0	366
11	28	332	13	9.9	228	6.1	77.0	75	2.0	130	289	0.0	37.9	1.0	16.04	2.66	554	251	56	387.5	212.5	101	0	373
11	28	332	14	9.6	177	5.8	77.0	69	3.0	140	287	0.0	29.8	2.0	13.60	2.66	459	205	51	329.9	173.6	79	0	368
