m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
3	23	82	12	10.6	534	-1.9	41.3	177	8.6	193	265	0.0	52.7	3.0	37.48	2.71	587	644	89	837.5	527.4	223	0	382
3	23	82	13	11.7	543	-0.9	41.5	182	8.3	105	271	0.0	52.8	3.0	38.19	2.71	584	657	89	850.9	537.7	227	0	388
3	23	82	14	12.4	509	-1.5	37.9	172	7.9	159	270	0.0	51.8	3.0	35.91	2.71	574	618	87	807.2	505.7	212	0	391
3	23	82	15	12.6	427	-1.1	38.7	174	8.6	190	273	0.0	47.9	4.0	31.04	2.71	491	530	82	709.6	433.9	178	0	389
3	23	82	16	12.2	323	-0.2	42.2	132	9.2	183	278	0.0	43.3	4.0	24.22	2.71	466	402	72	564.6	329.1	134	0	383
3	23	82	17	11.3	198	0.9	48.6	92	10.8	173	283	0.0	34.6	4.0	16.12	2.71	382	248	57	382.1	203.0	81	0	374
3	23	82	18	9.9	75	0.9	53.6	42	8.3	237	286	0.0	12.8	4.0	7.29	2.71	266	96	34	174.5	78.2	32	0	364
3	23	82	19	8.3	0	0.3	56.7	0	7.9	264	283	0.0	0.0	4.0	2.74	2.71	0	6	4	9.9	4.9	0	0	354
3	23	82	20	7.5	0	2.1	68.3	0	6.0	241	290	0.0	0.0	5.0	-10.82	2.71	0	0	0	0.0	0.0	0	0	347
3	23	82	21	6.7	0	1.9	71.2	0	6.0	161	290	0.0	0.0	5.0	-19.27	2.71	0	0	0	0.0	0.0	0	0	343
3	23	82	22	6.0	0	2.0	75.6	0	4.0	166	290	0.0	0.0	5.0	-26.69	2.71	0	0	0	0.0	0.0	0	0	337
3	23	82	23	5.2	0	1.1	74.7	0	3.6	114	287	0.0	0.0	6.0	-32.47	2.71	0	0	0	0.0	0.0	0	0	332
3	23	82	24	4.4	0	0.3	74.4	0	2.8	215	284	0.0	0.0	6.0	-35.97	2.71	0	0	0	0.0	0.0	0	0	327
3	24	83	1	4.0	0	-0.4	72.8	0	2.2	189	282	0.0	0.0	6.0	-36.26	3.09	0	0	0	0.0	0.0	0	0	324
3	24	83	2	3.5	0	-0.8	73.3	0	2.1	248	282	0.0	0.0	6.0	-34.02	3.09	0	0	0	0.0	0.0	0	0	321
3	24	83	3	3.1	0	-0.4	77.6	0	2.2	219	284	0.0	0.0	7.0	-29.23	3.09	0	0	0	0.0	0.0	0	0	320
3	24	83	4	2.9	0	-0.3	79.5	0	1.3	243	285	0.0	0.0	7.0	-22.51	3.09	0	0	0	0.0	0.0	0	0	316
3	24	83	5	2.7	0	0.6	86.1	0	1.0	277	290	0.0	0.0	7.0	-14.49	3.09	0	0	0	0.0	0.0	0	0	314
3	24	83	6	2.5	0	0.5	86.7	0	1.7	180	291	0.0	0.0	7.0	-5.70	3.09	0	0	0	0.0	0.0	0	0	316
3	24	83	7	2.8	9	0.1	82.4	9	2.0	163	291	0.0	0.0	8.0	7.95	3.09	0	41	22	83.0	24.5	0	0	327
3	24	83	8	4.2	81	0.8	78.5	77	2.5	118	286	0.0	5.5	8.0	12.43	3.09	20	170	54	296.0	103.1	36	0	337
3	24	83	9	6.0	186	0.8	69.4	152	2.8	63	283	0.0	14.4	8.0	20.94	3.09	93	325	76	491.5	196.8	78	0	350
3	24	83	10	7.0	204	0.9	65.1	196	3.3	84	289	0.0	8.2	8.0	28.44	3.09	17	465	91	655.1	281.9	89	0	356
3	24	83	11	7.9	234	1.3	63.1	227	4.5	142	292	0.0	7.6	8.0	34.32	3.09	14	572	99	775.6	346.6	104	0	361
3	24	83	12	8.9	317	0.6	55.5	281	4.0	91	287	0.0	14.1	8.0	37.89	3.09	59	634	103	844.7	384.3	139	0	370
3	24	83	13	10.2	398	0.7	51.6	291	4.0	96	284	0.0	25.8	7.0	38.58	3.09	171	646	104	857.7	391.6	171	0	380
3	24	83	14	11.3	450	1.1	49.2	245	4.3	69	282	0.0	40.1	5.0	36.28	3.09	346	607	101	813.8	368.0	190	0	388
3	24	83	15	11.8	361	1.2	48.1	261	6.0	66	286	0.0	32.3	7.0	31.37	3.09	192	521	95	716.0	315.5	153	0	385
3	24	83	16	12.1	322	0.7	45.5	134	6.7	37	281	0.0	42.0	3.0	24.52	3.09	452	395	84	570.8	239.0	133	0	385
3	24	83	17	11.7	189	0.5	46.0	101	9.2	87	284	0.0	29.3	5.0	16.40	3.09	313	243	65	388.3	147.4	77	0	377
3	24	83	18	10.8	97	0.0	47.1	61	7.9	53	279	0.0	22.5	5.0	7.55	3.09	272	95	39	180.8	57.6	40	0	370
3	24	83	19	9.7	3	-0.3	49.9	3	5.2	315	278	0.0	0.0	5.0	3.00	3.09	0	7	5	11.9	4.1	0	0	361
3	24	83	20	9.0	0	0.2	54.1	0	4.3	338	280	0.0	0.0	5.0	-10.55	3.09	0	0	0	0.0	0.0	0	0	352
3	24	83	21	8.3	0	-0.1	55.4	0	3.5	62	280	0.0	0.0	5.0	-18.98	3.09	0	0	0	0.0	0.0	0	0	347
3	24	83	22	7.6	0	-0.5	56.2	0	3.1	27	279	0.0	0.0	6.0	-26.37	3.09	0	0	0	0.0	0.0	0	0	343
3	24	83	23	6.9	0	0.0	61.5	0	2.9	113	282	0.0	0.0	6.0	-32.12	3.09	0	0	0	0.0	0.0	0	0	339
3	24	83	24	6.2	0	-1.1	59.5	0	2.5	73	278	0.0	0.0	6.0	-35.59	3.09	0	0	0	0.0	0.0	0	0	335
3	25	84	1	5.6	0	-0.8	63.2	0	3.3	107	280	0.0	0.0	6.0	-35.86	2.88	0	0	0	0.0	0.0	0	0	334
3	25	84	2	4.9	0	-0.3	68.8	0	4.9	97	283	0.0	0.0	7.0	-33.62	2.88	0	0	0	0.0	0.0	0	0	333
3	25	84	3	4.3	0	-0.1	73.1	0	6.7	119	285	0.0	0.0	7.0	-28.84	2.88	0	0	0	0.0	0.0	0	0	332
3	25	84	4	3.9	0	-0.1	74.8	0	6.4	209	286	0.0	0.0	7.0	-22.13	2.88	0	0	0	0.0	0.0	0	0	330
3	25	84	5	3.6	0	-0.2	75.9	0	4.9	256	286	0.0	0.0	7.0	-14.12	2.88	0	0	0	0.0	0.0	0	0	326
3	25	84	6	3.3	0	-0.7	74.8	0	4.0	215	286	0.0	0.0	7.0	-5.34	2.88	0	0	0	0.0	0.0	0	0	324
3	25	84	7	3.7	11	-1.1	70.8	11	4.3	235	287	0.0	0.0	8.0	8.31	2.88	0	45	22	90.6	21.9	0	0	331
3	25	84	8	5.1	95	-0.6	66.5	83	4.5	198	280	0.0	7.8	8.0	12.79	2.88	52	181	51	304.3	87.1	41	0	341
3	25	84	9	6.2	158	0.1	64.8	150	4.9	182	284	0.0	8.7	8.0	21.31	2.88	23	338	71	499.6	163.3	68	0	349
3	25	84	10	7.4	234	0.4	61.0	218	4.5	106	285	0.0	11.8	8.0	28.83	2.88	33	480	84	662.9	231.7	101	0	359
3	25	84	11	8.6	296	0.6	57.1	265	5.2	94	286	0.0	14.4	8.0	34.72	2.88	54	588	92	783.0	283.6	129	0	366
3	25	84	12	9.4	310	0.4	53.1	287	4.0	32	287	0.0	12.9	8.0	38.29	2.88	37	650	95	851.8	313.7	136	0	372
3	25	84	13	10.0	324	0.7	52.1	298	4.3	55	289	0.0	14.1	8.0	38.97	2.88	42	662	96	864.5	319.5	142	0	376
3	25	84	14	10.4	289	1.6	54.2	269	4.5	35	294	0.0	11.7	8.0	36.64	2.88	33	622	94	820.4	300.4	127	0	376
3	25	84	15	10.5	263	1.5	53.3	240	3.6	30	293	0.0	12.9	8.0	31.70	2.88	43	535	88	722.3	258.2	115	0	376
3	25	84	16	10.4	201	1.5	54.0	183	5.2	17	294	0.0	11.3	8.0	24.82	2.88	41	407	78	577.0	196.5	87	0	372
3	25	84	17	9.8	120	1.9	57.8	115	5.6	358	297	0.0	7.7	8.0	16.68	2.88	17	254	61	394.5	122.4	51	0	366
3	25	84	18	8.9	42	2.1	62.3	42	5.2	36	302	0.0	2.1	8.0	7.82	2.88	0	101	38	187.0	48.9	19	0	358
3	25	84	19	8.0	1	1.2	62.0	1	3.6	56	297	0.0	0.0	8.0	3.27	2.88	0	8	6	14.1	3.8	0	0	352
3	25	84	20	7.3	0	0.8	63.1	0	2.9	24	295	0.0	0.0	8.0	-10.27	2.88	0	0	0	0.0	0.0	0	0	341
3	25	84	21	6.6	0	0.2	63.5	0	2.6	28	293	0.0	0.0	8.0	-18.69	2.88	0	0	0	0.0	0.0	0	0	337
3	25	84	22	5.9	0	0.0	65.6	0	3.1	105	292	0.0	0.0	8.0	-26.05	2.88	0	0	0	0.0	0.0	0	0	335
3	25	84	23	5.3	0	0.0	68.6	0	3.1	90	291	0.0	0.0	8.0	-31.77	2.88	0	0	0	0.0	0.0	0	0	331
3	25	84	24	4.6	0	-0.2	71.0	0	2.4	98	290	0.0	0.0	8.0	-35.21	2.88	0	0	0	0.0	0.0	0	0	327
3	26	85	1	4.1	0	-1.2	68.6	0	3.6	6	287	0.1	0.0	8.0	-35.46	3.06	0	0	0	0.0	0.0	0	0	327
3	26	85	2	3.6	0	-0.3	75.8	0	3.6	32	290	0.0	0.0	8.0	-33.22	3.06	0	0	0	0.0	0.0	0	0	324
3	26	85	3	3.1	0	-0.7	76.4	0	3.5	48	289	0.0	0.0	8.0	-28.45	3.06	0	0	0	0.0	0.0	0	0	322
3	26	85	4	2.8	0	-0.7	77.7	0	3.8	8	289	0.0	0.0	8.0	-21.75	3.06	0	0	0	0.0	0.0	0	0	321
3	26	85	5	2.5	0	-1.1	76.7	0	5.6	35	288	0.0	0.0	8.0	-13.75	3.06	0	0	0	0.0	0.0	0	0	322
3	26	85	6	2.4	0	-0.3	82.5	0	6.7	50	292	0.0	0.0	8.0	-4.98	3.06	0	0	0	0.0	0.0	0	0	323
3	26	85	7	2.5	4	-0.1	82.9	4	6.7	109	293	0.0	0.0	8.0	8.67	3.06	0	49	25	98.6	23.3	0	0	326
3	26	85	8	2.8	21	0.8	86.6	21	7.0	67	296	0.0	0.0	8.0	13.15	3.06	0	183	55	312.6	87.7	10	0	328
3	26	85	9	4.0	107	1.4	83.1	107	7.3	341	292	0.0	3.0	8.0	21.68	3.06	0	339	77	507.7	162.6	47	0	336
3	26	85	10	3.9	40	1.5	83.9	40	9.2	348	301	0.0	0.0	8.0	29.22	3.06	0	480	91	670.6	230.0	20	0	334
3	26	85	11	4.8	158	1.6	80.0	158	7.9	329	295	0.0	2.7	8.0	35.12	3.06	0	587	99	790.4	281.0	73	0	341
3	26	85	12	5.7	224	2.9	82.4	218	8.6	328	298	0.4	5.1	8.0	38.69	3.06	11	648	103	858.8	310.5	102	0	347
3	26	85	13	7.3	391	2.8	72.8	297	9.8	348	289	0.0	23.6	7.0	39.35	3.06	149	660	103	871.2	316.1	169	0	359
3	26	85	14	8.3	342	2.4	66.3	275	9.2	331	291	0.0	18.7	8.0	37.00	3.06	111	621	101	826.8	297.2	148	0	363
3	26	85	15	9.4	429	2.5	62.0	206	10.2	53	283	0.0	45.9	5.0	32.02	3.06	419	533	95	728.6	255.4	179	0	370
3	26	85	16	9.9	333	3.4	63.7	140	8.3	354	288	0.0	43.1	4.0	25.12	3.06	455	406	84	583.2	194.6	137	0	372
3	26	85	17	9.9	208	3.7	65.1	85	9.2	47	292	0.0	34.5	3.0	16.95	3.06	419	254	66	400.6	121.6	84	0	368
3	26	85	18	9.2	68	3.6	68.0	51	9.2	68	300	0.0	7.1	3.0	8.09	3.06	119	103	41	193.2	49.4	29	0	360
3	26	85	19	8.2	1	3.7	73.0	1	6.7	83	300	0.0	0.0	3.0	3.53	3.06	0	9	7	16.5	4.3	0	0	353
3	26	85	20	7.9	0	3.6	74.0	0	7.3	180	301	0.0	0.0	4.0	-10.00	3.06	0	0	0	0.0	0.0	0	0	350
3	26	85	21	7.6	0	3.3	73.6	0	8.3	64	300	0.0	0.0	4.0	-18.40	3.06	0	0	0	0.0	0.0	0	0	349
3	26	85	22	7.4	0	2.5	71.1	0	10.2	126	298	0.0	0.0	4.0	-25.73	3.06	0	0	0	0.0	0.0	0	0	349
3	26	85	23	7.1	0	3.1	75.8	0	7.5	112	301	0.0	0.0	5.0	-31.42	3.06	0	0	0	0.0	0.0	0	0	346
3	26	85	24	6.8	0	3.8	80.8	0	7.5	113	304	0.0	0.0	5.0	-34.83	3.06	0	0	0	0.0	0.0	0	0	345
3	27	86	1	6.6	0	2.7	75.9	0	6.0	102	300	0.0	0.0	5.0	-35.07	3.23	0	0	0	0.0	0.0	0	0	342
3	27	86	2	6.4	0	3.3	80.5	0	4.5	63	304	0.0	0.0	6.0	-32.82	3.23	0	0	0	0.0	0.0	0	0	340
3	27	86	3	6.2	0	3.0	80.1	0	5.2	145	303	0.0	0.0	6.0	-28.06	3.23	0	0	0	0.0	0.0	0	0	339
3	27	86	4	6.1	0	2.6	78.3	0	5.6	167	303	0.0	0.0	6.0	-21.37	3.23	0	0	0	0.0	0.0	0	0	339
3	27	86	5	6.0	0	2.7	79.2	0	6.4	261	304	0.0	0.0	7.0	-13.38	3.23	0	0	0	0.0	0.0	0	0	340
3	27	86	6	5.9	0	2.8	80.1	0	6.7	206	305	0.0	0.0	7.0	-4.61	3.23	0	0	0	0.0	0.0	0	0	340
3	27	86	7	6.3	11	3.0	79.0	11	6.7	222	308	0.0	0.0	7.0	9.03	3.23	0	52	28	106.8	25.6	0	0	344
3	27	86	8	8.0	101	3.2	71.8	88	5.2	266	299	0.0	8.1	8.0	13.52	3.23	54	186	59	320.9	91.5	43	0	356
3	27	86	9	9.4	176	3.4	65.9	163	4.5	254	301	0.0	10.7	8.0	22.06	3.23	33	341	82	515.7	167.9	74	0	366
3	27	86	10	11.0	270	2.5	55.4	231	3.6	248	296	0.0	16.8	8.0	29.60	3.23	79	481	97	678.3	236.6	115	0	379
3	27	86	11	12.3	306	2.6	51.7	261	4.5	248	299	0.0	15.1	8.0	35.52	3.23	78	586	105	797.7	288.6	133	0	387
3	27	86	12	13.2	331	2.7	48.7	291	3.8	273	301	0.0	14.9	8.0	39.09	3.23	63	647	109	865.8	318.6	144	0	394
3	27	86	13	14.0	341	3.4	48.7	292	3.8	252	305	0.0	15.6	8.0	39.74	3.23	77	659	110	877.9	324.2	149	0	398
3	27	86	14	14.3	296	2.8	45.8	275	3.6	244	305	0.0	12.0	8.0	37.36	3.23	34	619	108	833.2	304.7	130	0	398
3	27	86	15	14.3	235	2.6	45.0	224	4.0	282	306	0.0	8.9	8.0	32.35	3.23	19	532	101	734.8	262.0	104	0	395
3	27	86	16	14.0	181	3.1	47.6	174	3.1	277	309	0.0	8.0	8.0	25.41	3.23	17	406	89	589.3	199.8	79	0	392
3	27	86	17	13.4	106	3.5	51.1	105	2.9	270	312	0.0	5.0	8.0	17.23	3.23	3	255	70	406.7	125.3	46	0	384
3	27	86	18	12.5	37	4.2	57.2	37	3.3	269	318	0.0	1.3	8.0	8.35	3.23	0	105	43	199.4	51.7	17	0	376
3	27	86	19	11.5	1	4.0	59.7	1	4.0	233	315	0.0	0.0	8.0	3.80	3.23	0	10	8	19.0	5.0	0	0	370
3	27	86	20	10.8	0	4.7	65.9	0	5.6	245	316	0.0	0.0	8.0	-9.73	3.23	0	0	0	0.0	0.0	0	0	363
3	27	86	21	10.1	0	7.2	82.2	0	4.5	190	324	0.1	0.0	8.0	-18.11	3.23	0	0	0	0.0	0.0	0	0	358
3	27	86	22	9.4	0	7.2	86.2	0	6.4	189	322	0.0	0.0	8.0	-25.42	3.23	0	0	0	0.0	0.0	0	0	357
3	27	86	23	8.7	0	6.5	86.1	0	6.4	79	317	0.0	0.0	8.0	-31.07	3.23	0	0	0	0.0	0.0	0	0	353
3	27	86	24	8.0	0	5.8	86.1	0	9.2	180	312	0.0	0.0	8.0	-34.45	3.23	0	0	0	0.0	0.0	0	0	352
3	28	87	1	7.1	0	6.4	95.1	0	9.2	176	313	0.0	0.0	8.0	-34.67	3.17	0	0	0	0.0	0.0	0	0	347
3	28	87	2	6.2	0	5.5	95.5	0	10.8	181	307	0.0	0.0	8.0	-32.42	3.17	0	0	0	0.0	0.0	0	0	343
3	28	87	3	5.7	0	5.3	97.4	0	12.3	270	305	0.0	0.0	8.0	-27.66	3.17	0	0	0	0.0	0.0	0	0	342
3	28	87	4	5.2	0	4.6	95.9	0	9.2	259	300	0.0	0.0	8.0	-20.99	3.17	0	0	0	0.0	0.0	0	0	338
3	28	87	5	4.9	0	4.2	95.7	0	12.3	248	297	0.0	0.0	8.0	-13.01	3.17	0	0	0	0.0	0.0	0	0	337
3	28	87	6	4.8	0	3.7	92.8	0	14.6	248	295	0.0	0.0	7.0	0.28	3.17	0	0	0	0.0	0.0	0	0	338
3	28	87	7	5.5	38	3.7	88.3	29	10.2	225	295	0.0	0.0	7.0	4.84	3.17	100	57	29	115.9	36.1	0	0	341
3	28	87	8	6.7	123	2.1	72.1	104	10.2	192	289	0.0	13.2	7.0	13.88	3.17	80	193	59	329.2	122.4	52	0	349
3	28	87	9	8.3	225	2.7	67.5	179	8.3	267	291	0.0	20.8	7.0	22.43	3.17	120	350	81	523.6	221.4	93	0	361
3	28	87	10	9.9	315	1.9	57.3	250	9.2	164	289	0.0	25.1	7.0	29.98	3.17	130	490	95	685.9	310.0	133	0	371
3	28	87	11	11.3	368	1.4	50.3	286	7.5	233	289	0.0	24.9	7.0	35.91	3.17	140	595	104	804.9	376.9	157	0	381
3	28	87	12	12.5	409	1.6	47.4	317	8.6	288	291	0.0	26.5	7.0	39.49	3.17	144	656	107	872.7	415.5	175	0	388
3	28	87	13	13.4	414	1.6	44.6	322	11.7	276	292	0.0	26.4	7.0	40.13	3.17	142	667	108	884.5	422.4	177	0	390
3	28	87	14	14.0	410	2.6	45.7	288	9.2	283	296	0.0	29.6	7.0	37.72	3.17	198	627	106	839.6	397.2	175	0	396
3	28	87	15	14.3	341	2.5	44.6	274	9.2	227	297	0.0	25.2	7.0	32.68	3.17	124	540	100	740.9	341.9	145	0	395
3	28	87	16	14.2	263	2.6	45.4	209	9.2	247	299	0.0	22.4	7.0	25.71	3.17	122	413	88	595.4	261.6	111	0	393
3	28	87	17	13.6	162	3.1	48.7	136	9.2	193	303	0.0	16.0	8.0	17.50	3.17	85	261	70	412.8	165.3	67	0	386
3	28	87	18	12.6	68	2.7	50.8	59	9.2	148	304	0.0	5.9	8.0	8.61	3.17	60	110	44	205.5	69.4	29	0	378
3	28	87	19	11.5	1	4.0	59.9	1	12.3	132	307	0.0	0.0	7.0	4.06	3.17	0	11	8	21.7	7.2	0	0	371
3	28	87	20	10.6	0	4.5	65.8	0	16.0	111	309	0.0	0.0	7.0	-9.46	3.17	0	0	0	0.0	0.0	0	0	367
3	28	87	21	9.8	0	4.5	69.7	0	10.8	85	308	0.0	0.0	7.0	-17.81	3.17	0	0	0	0.0	0.0	0	0	362
3	28	87	22	9.0	0	4.7	74.6	0	10.8	123	308	0.0	0.0	7.0	-25.10	3.17	0	0	0	0.0	0.0	0	0	357
3	28	87	23	8.1	0	4.4	77.2	0	11.7	84	306	0.0	0.0	7.0	-30.73	3.17	0	0	0	0.0	0.0	0	0	353
3	28	87	24	7.3	0	3.8	78.3	0	9.8	15	303	0.0	0.0	7.0	-34.08	3.17	0	0	0	0.0	0.0	0	0	348
3	29	88	1	6.8	0	3.6	80.1	0	11.7	81	302	0.0	0.0	7.0	-34.28	3.61	0	0	0	0.0	0.0	0	0	347
3	29	88	2	6.2	0	3.3	81.5	0	9.8	111	300	0.0	0.0	7.0	-32.02	3.61	0	0	0	0.0	0.0	0	0	343
3	29	88	3	6.0	0	2.7	79.3	0	8.6	110	298	0.0	0.0	7.0	-27.27	3.61	0	0	0	0.0	0.0	0	0	341
3	29	88	4	5.7	0	2.4	79.2	0	10.2	166	297	0.0	0.0	7.0	-20.61	3.61	0	0	0	0.0	0.0	0	0	341
3	29	88	5	5.5	0	2.9	83.2	0	10.8	229	299	0.0	0.0	7.0	-12.65	3.61	0	0	0	0.0	0.0	0	0	340
3	29	88	6	5.5	0	2.6	81.5	0	7.9	249	298	0.0	0.0	7.0	0.64	3.61	0	0	0	0.5	0.0	0	0	338
3	29	88	7	5.9	27	2.6	79.2	27	6.0	146	299	0.0	0.0	7.0	5.20	3.61	0	59	34	124.3	23.9	0	0	343
3	29	88	8	7.3	133	2.5	71.4	99	5.6	165	291	0.0	15.3	7.0	14.24	3.61	137	191	68	337.4	77.5	55	0	353
3	29	88	9	8.7	219	3.2	68.3	180	7.0	203	295	0.0	18.6	7.0	22.80	3.61	102	344	93	531.5	139.2	91	0	363
3	29	88	10	10.1	297	3.0	61.5	234	6.0	205	295	0.0	20.6	7.0	30.37	3.61	124	481	110	693.4	194.8	126	0	374
3	29	88	11	10.6	236	4.0	63.4	225	7.5	192	308	0.0	6.8	8.0	36.31	3.61	18	585	119	812.1	236.8	105	0	373
3	29	88	12	10.8	182	3.2	59.2	181	5.6	167	310	0.0	2.9	8.0	39.88	3.61	1	645	124	879.5	261.0	84	0	373
3	29	88	13	11.0	216	2.2	54.5	211	3.8	181	304	0.0	4.2	8.0	40.51	3.61	8	655	125	891.0	265.3	99	0	377
3	29	88	14	11.6	317	2.3	53.0	281	6.7	139	298	0.0	14.1	8.0	38.07	3.61	58	616	122	845.8	249.3	139	0	382
3	29	88	15	11.6	190	3.3	56.8	186	4.9	120	309	0.0	4.7	8.0	33.00	3.61	6	530	114	747.0	214.4	85	0	378
3	29	88	16	11.1	102	3.3	58.4	102	4.9	181	313	0.0	1.9	8.0	26.00	3.61	0	405	101	601.4	163.8	47	0	372
3	29	88	17	10.3	20	3.2	61.4	20	6.0	120	319	0.0	0.0	8.0	17.78	3.61	0	256	79	418.8	103.5	10	0	365
3	29	88	18	9.6	22	2.4	60.4	22	4.5	162	311	0.1	0.5	8.0	8.88	3.61	0	108	49	211.6	43.9	10	0	361
3	29	88	19	8.9	1	5.3	78.0	1	4.9	163	321	0.3	0.0	8.0	4.32	3.61	0	12	9	24.6	5.0	0	0	357
3	29	88	20	8.5	0	5.7	82.3	0	7.0	66	321	0.0	0.0	8.0	-9.18	3.61	0	0	0	0.0	0.0	0	0	353
3	29	88	21	8.0	0	5.2	82.3	0	7.0	96	317	0.0	0.0	8.0	-17.52	3.61	0	0	0	0.0	0.0	0	0	350
3	29	88	22	7.6	0	4.8	82.3	0	7.0	71	314	0.0	0.0	8.0	-24.78	3.61	0	0	0	0.0	0.0	0	0	348
3	29	88	23	7.1	0	4.3	82.3	0	5.6	95	311	0.0	0.0	8.0	-30.38	3.61	0	0	0	0.0	0.0	0	0	344
3	29	88	24	6.4	0	4.3	86.2	0	6.4	113	309	1.1	0.0	8.0	-33.70	3.61	0	0	0	0.0	0.0	0	0	342
3	30	89	1	6.3	0	3.5	82.4	0	8.3	285	305	0.2	0.0	8.0	-33.89	3.10	0	0	0	0.0	0.0	0	0	343
3	30	89	2	6.0	0	3.8	86.2	0	7.9	220	305	0.0	0.0	8.0	-31.63	3.10	0	0	0	0.0	0.0	0	0	341
3	30	89	3	5.8	0	3.7	86.2	0	8.3	259	303	0.0	0.0	8.0	-26.88	3.10	0	0	0	0.0	0.0	0	0	340
3	30	89	4	5.6	0	3.5	86.2	0	10.8	189	301	0.0	0.0	8.0	-20.23	3.10	0	0	0	0.0	0.0	0	0	341
3	30	89	5	5.5	0	3.4	86.2	0	10.8	217	300	0.0	0.0	8.0	-12.28	3.10	0	0	0	0.0	0.0	0	0	340
3	30	89	6	5.5	0	3.4	86.2	0	9.2	264	299	0.0	0.0	8.0	0.99	3.10	0	1	0	1.3	0.2	0	0	340
3	30	89	7	6.2	36	4.1	86.2	34	7.5	222	302	0.0	0.0	8.0	5.56	3.10	20	66	32	132.8	27.3	0	0	344
3	30	89	8	7.2	110	4.4	82.3	98	7.0	183	303	0.9	8.4	8.0	14.60	3.10	50	207	60	345.6	85.3	47	0	352
3	30	89	9	8.4	147	1.6	62.5	144	7.5	174	296	0.0	5.7	8.0	23.17	3.10	7	365	81	539.4	150.3	63	0	359
3	30	89	10	9.5	219	0.8	54.2	210	6.4	255	292	0.0	8.3	8.0	30.75	3.10	17	506	94	700.9	208.0	95	0	368
3	30	89	11	10.6	261	1.8	54.5	247	3.8	294	297	0.0	8.8	8.0	36.70	3.10	24	611	102	819.2	251.4	115	0	376
3	30	89	12	11.4	282	1.6	50.9	269	6.0	252	298	0.0	8.7	8.0	40.28	3.10	20	672	105	886.3	276.3	125	0	380
3	30	89	13	12.2	313	1.7	48.6	286	4.3	150	298	0.0	11.4	8.0	40.90	3.10	41	682	106	897.5	280.7	138	0	387
3	30	89	14	12.3	203	1.5	47.5	199	3.6	119	303	0.0	4.0	8.0	38.43	3.10	6	642	104	852.0	264.0	93	0	383
3	30	89	15	12.5	211	1.4	46.7	206	4.9	162	301	0.0	6.2	8.0	33.32	3.10	9	554	98	753.1	227.8	94	0	384
3	30	89	16	12.4	164	2.2	49.8	160	8.3	227	304	0.0	5.6	8.0	26.30	3.10	8	426	87	607.3	175.3	72	0	380
3	30	89	17	12.0	111	2.5	52.0	110	9.2	273	305	0.0	5.1	8.0	18.05	3.10	3	273	70	424.7	112.2	48	0	376
3	30	89	18	11.3	47	1.6	51.3	47	9.8	252	303	0.0	2.0	8.0	9.14	3.10	0	118	44	217.7	48.7	21	0	371
3	30	89	19	10.5	1	1.0	51.7	1	7.9	256	300	0.0	0.0	8.0	4.58	3.10	0	14	10	27.6	5.9	0	0	365
3	30	89	20	9.8	0	1.4	55.7	0	7.3	248	300	0.0	0.0	8.0	-8.91	3.10	0	0	0	0.0	0.0	0	0	360
3	30	89	21	9.1	0	1.8	59.9	0	8.6	281	301	0.0	0.0	8.0	-17.24	3.10	0	0	0	0.0	0.0	0	0	357
3	30	89	22	8.5	0	2.3	65.0	0	10.8	236	302	0.0	0.0	8.0	-24.47	3.10	0	0	0	0.0	0.0	0	0	355
3	30	89	23	7.8	0	3.0	71.8	0	10.2	246	304	0.0	0.0	8.0	-30.03	3.10	0	0	0	0.0	0.0	0	0	351
3	30	89	24	7.1	0	3.1	75.6	0	8.6	235	303	0.0	0.0	8.0	-33.32	3.10	0	0	0	0.0	0.0	0	0	347
3	31	90	1	6.5	0	2.1	73.0	0	7.3	297	298	0.0	0.0	8.0	-33.49	3.10	0	0	0	0.0	0.0	0	0	343
3	31	90	2	6.0	0	3.1	81.6	0	6.0	312	301	0.0	0.0	8.0	-31.23	3.10	0	0	0	0.0	0.0	0	0	339
3	31	90	3	5.7	0	2.5	80.0	0	5.2	314	298	0.0	0.0	8.0	-26.50	3.10	0	0	0	0.0	0.0	0	0	337
3	31	90	4	5.4	0	2.4	81.1	0	4.9	326	298	0.0	0.0	8.0	-19.86	3.10	0	0	0	0.0	0.0	0	0	335
3	31	90	5	5.2	0	2.3	81.4	0	3.8	303	297	0.0	0.0	8.0	-11.91	3.10	0	0	0	0.0	0.0	0	0	332
3	31	90	6	5.2	0	3.5	89.0	0	4.3	307	302	0.0	0.0	8.0	1.35	3.10	0	1	1	2.4	1.0	0	0	338
3	31	90	7	5.8	31	4.0	88.1	31	6.0	342	305	0.0	0.0	8.0	5.91	3.10	0	71	33	141.2	47.8	0	0	342
3	31	90	8	6.4	53	4.5	87.6	53	4.3	229	311	0.0	1.4	8.0	14.96	3.10	0	214	61	353.7	144.5	24	0	346
