Italy_Trapani
 37,917        12,5          14            1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 1541	1012	8.2	90	0	0	2	2.1	289
 1542	1012	8.0	89	0	0	1	1.8	243
 1543	1013	8.0	90	0	1	1	2.7	208
 1544	1013	9.0	90	61	52	0	2.7	104
 1545	1013	10.4	86	229	74	0	2.6	79
 1546	1013	11.8	78	399	83	0	2.2	119
 1547	1013	13.1	72	509	108	0	3.9	86
 1548	1013	14.2	66	571	135	0	5.6	81
 1549	1013	15.0	63	545	160	0	7.7	343
 1550	1013	15.5	61	517	149	0	9.0	48
 1551	1013	15.7	62	415	141	0	10.5	44
 1552	1013	15.6	64	315	104	0	10.5	39
 1553	1012	15.0	69	148	92	0	7.7	25
 1554	1012	14.1	75	26	41	0	6.8	32
 1555	1012	13.1	77	0	0	1	5.6	15
 1556	1012	12.7	84	0	0	2	3.6	359
 1557	1011	12.3	85	0	0	2	4.4	28
 1558	1011	11.9	89	0	0	2	3.6	19
 1559	1011	11.5	89	0	0	3	4.7	88
 1560	1011	11.1	90	0	0	4	3.9	355
 1561	1010	10.8	88	0	0	4	4.4	357
 1562	1010	10.5	94	0	0	4	4.7	62
 1563	1010	10.2	94	0	0	5	6.8	52
 1564	1010	10.0	96	0	0	6	3.3	97
 1565	1009	9.9	94	0	0	6	5.6	158
 1566	1009	9.8	100	0	0	6	5.2	144
 1567	1009	9.8	98	0	2	7	2.2	200
 1568	1009	10.1	99	6	62	8	1.5	181
 1569	1008	10.0	99	0	111	8	1.4	205
 1570	1008	10.8	96	0	110	8	2.1	259
 1571	1008	11.5	88	11	240	8	3.9	319
 1572	1008	12.3	86	23	325	8	4.7	238
 1573	1007	12.8	86	28	347	8	4.1	255
 1574	1007	13.3	86	71	336	8	4.1	251
 1575	1007	13.5	86	57	284	8	4.1	274
 1576	1007	13.7	77	78	222	7	3.0	275
 1577	1007	13.7	77	113	108	3	5.2	326
 1578	1007	13.3	79	27	54	3	5.9	302
 1579	1007	12.8	83	0	0	3	11.1	302
 1580	1007	12.3	85	0	0	3	10.2	260
 1581	1007	11.8	85	0	0	4	11.1	332
 1582	1007	11.3	86	0	0	4	7.7	289
 1583	1007	10.8	85	0	0	4	7.7	279
 1584	1007	10.3	83	0	0	4	7.4	183
 1585	1006	9.9	86	0	0	4	9.5	183
 1586	1006	9.4	87	0	0	5	8.1	187
 1587	1006	8.9	87	0	0	5	7.1	178
 1588	1006	8.6	87	0	0	5	5.9	197
 1589	1006	8.4	90	0	0	5	4.4	197
 1590	1006	8.2	92	0	0	5	2.5	98
 1591	1006	8.2	91	0	5	6	2.5	68
 1592	1006	8.8	88	32	64	6	2.1	21
 1593	1006	9.6	87	82	155	6	2.5	65
 1594	1006	10.1	84	19	227	8	1.8	132
 1595	1006	10.3	83	9	246	8	1.8	215
 1596	1006	10.4	87	5	224	8	2.0	74
 1597	1006	10.8	86	62	319	8	3.3	90
 1598	1006	10.6	80	0	135	8	2.5	158
 1599	1006	10.6	86	8	221	8	2.6	152
 1600	1006	10.3	87	0	118	8	2.7	69
 1601	1006	10.0	86	0	90	8	2.6	80
 1602	1006	8.5	97	3	42	8	5.9	118
 1603	1006	9.3	94	0	0	8	4.7	161
 1604	1006	8.5	98	0	0	8	5.2	51
 1605	1006	8.5	95	0	0	8	8.1	9
 1606	1007	8.2	94	0	0	8	6.8	9
 1607	1007	7.7	96	0	0	8	9.5	27
 1608	1007	7.0	98	0	0	8	10.5	118
 1609	1007	7.0	95	0	0	8	9.0	10
 1610	1007	6.8	98	0	0	8	9.0	346
 1611	1007	6.5	99	0	0	8	9.0	13
 1612	1007	6.3	99	0	0	8	7.1	57
 1613	1007	6.2	99	0	0	8	7.4	43
 1614	1007	6.1	99	0	0	8	4.7	66
