#1
#Egypt_ElGouna
#27,397        33,673        5             2
#
# hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
double tab1(8760,9)
 253	1012	21.5	34	505	131	0	10.8	8
 254	1012	21.9	33	386	149	0	9.6	348
 255	1012	21.9	34	270	128	1	12.1	2
 256	1012	21.2	37	134	94	3	13.2	2
 257	1012	20.2	38	28	48	2	13.2	333
 258	1012	19.1	40	0	0	2	14.3	324
 259	1012	18.3	45	0	0	2	12.8	358
 260	1012	17.6	45	0	0	2	11.3	342
 261	1012	16.8	49	0	0	2	10.8	325
 262	1012	16.0	51	0	0	2	10.2	357
 263	1012	15.3	53	0	0	1	9.8	10
 264	1012	14.5	55	0	0	1	10.0	338
 265	1012	13.7	60	0	0	1	10.9	357
 266	1012	12.9	65	0	0	1	10.6	3
 267	1012	12.1	68	0	0	1	10.8	310
 268	1012	11.6	71	0	0	1	9.8	334
 269	1012	11.2	70	0	0	1	8.3	354
 270	1012	10.9	74	0	0	0	8.2	357
 271	1012	10.9	77	0	1	0	8.7	341
 272	1012	12.1	74	81	44	0	7.2	351
 273	1012	13.8	63	248	64	0	7.2	332
 274	1012	15.5	56	423	68	0	7.9	352
 275	1012	17.1	45	538	77	0	8.3	325
 276	1012	18.3	41	595	83	0	7.9	60
 277	1013	19.2	36	594	79	0	9.2	20
 278	1013	19.6	36	525	71	0	9.6	325
 279	1013	19.6	36	413	54	0	9.6	356
 280	1013	19.0	36	228	53	0	9.2	310
 281	1013	17.9	43	50	40	0	9.6	47
 282	1013	16.7	46	0	0	0	10.0	3
 283	1013	16.1	48	0	0	0	10.0	27
 284	1013	15.5	49	0	0	0	7.9	6
 285	1013	14.9	53	0	0	0	7.5	46
 286	1013	14.2	53	0	0	0	6.3	349
 287	1013	13.6	55	0	0	0	5.5	38
 288	1013	13.0	58	0	0	0	4.0	152
 289	1013	12.5	62	0	0	0	4.3	319
 290	1013	12.1	65	0	0	0	4.6	265
 291	1013	11.7	65	0	0	0	6.1	149
 292	1013	11.4	67	0	0	0	7.2	18
 293	1013	11.2	69	0	0	0	5.6	26
 294	1013	11.1	72	0	0	0	6.1	14
 295	1013	11.1	71	0	1	0	6.6	26
 296	1013	12.5	68	83	43	0	6.4	343
 297	1013	14.4	60	263	58	0	6.4	4
 298	1013	16.3	50	432	73	0	7.0	15
 299	1013	18.1	45	573	65	0	8.2	353
 300	1013	19.5	41	634	70	0	7.9	18
 301	1013	20.5	39	629	69	0	8.2	9
 302	1013	21.0	37	560	61	0	8.5	353
 303	1013	21.1	34	425	52	0	8.3	339
 304	1013	20.5	35	236	52	0	8.2	58
 305	1013	19.3	37	59	36	0	8.2	4
 306	1013	18.0	39	0	0	0	8.3	50
 307	1013	17.4	46	0	0	0	9.2	355
 308	1013	16.8	48	0	0	0	8.2	344
 309	1013	16.1	48	0	0	0	6.9	347
 310	1013	15.5	54	0	0	0	6.3	10
 311	1013	14.9	54	0	0	0	7.0	353
 312	1013	14.3	54	0	0	0	6.0	338
 313	1013	13.6	57	0	0	0	5.8	2
 314	1013	13.0	55	0	0	0	5.6	1
 315	1013	12.4	60	0	0	0	5.3	331
 316	1013	12.0	60	0	0	0	4.7	93
 317	1013	11.7	60	0	0	0	3.6	215
 318	1013	11.5	55	0	0	0	3.4	238
 319	1013	11.5	55	0	1	0	2.9	314
 320	1013	12.9	51	84	43	0	3.0	307
 321	1013	14.7	45	266	57	0	3.7	287
 322	1013	16.6	36	448	58	0	4.2	150
 323	1013	18.3	34	561	69	0	4.2	37
 324	1013	19.6	30	628	72	0	4.3	239
 325	1013	20.6	27	620	72	0	3.7	291
 326	1013	21.1	26	558	62	0	3.2	311
 327	1013	21.1	25	432	51	0	4.2	299
 328	1013	20.6	26	247	47	0	4.6	313
 329	1013	19.4	28	64	35	0	4.7	271
 330	1013	18.2	31	0	0	0	4.9	240
 331	1013	17.4	34	0	0	0	4.4	74
 332	1013	16.6	38	0	0	0	4.6	91
 333	1013	15.9	38	0	0	0	4.9	23
 334	1013	15.1	42	0	0	0	4.0	23
 335	1013	14.3	44	0	0	0	4.0	4
 336	1013	13.5	47	0	0	0	3.7	356
 337	1013	12.8	51	0	0	0	3.7	331
 338	1013	12.0	52	0	0	0	4.0	346
 339	1013	11.2	53	0	0	0	5.3	7
 340	1013	10.8	49	0	0	0	6.0	347
 341	1013	10.4	54	0	0	0	5.1	336
 342	1013	10.1	52	0	0	0	5.3	335
 343	1013	10.1	46	0	1	0	5.5	328
 344	1013	11.3	41	85	43	0	6.1	355
 345	1013	13.0	40	256	62	0	5.8	355
 346	1013	14.8	37	429	67	0	5.8	350
 347	1013	16.3	33	541	79	0	5.6	358
 348	1013	17.5	32	604	83	0	5.5	349
 349	1013	18.4	31	610	77	0	5.8	39
 350	1013	18.8	29	544	68	0	6.4	26
 351	1013	18.8	31	419	56	0	7.7	338
 352	1013	18.2	30	238	53	0	9.0	357
 353	1013	17.1	33	56	42	0	8.9	357
 354	1013	15.9	34	0	0	0	9.2	339
 355	1013	15.4	36	0	0	0	9.8	347
 356	1013	14.8	38	0	0	0	9.6	12
 357	1013	14.3	42	0	0	0	9.2	7
 358	1013	13.7	44	0	0	0	8.9	352
 359	1013	13.1	47	0	0	0	8.7	4
 360	1013	12.6	47	0	0	0	7.5	11
 361	1013	12.3	49	0	0	0	6.9	355
 362	1013	12.0	48	0	0	0	7.0	350
 363	1013	11.7	47	0	0	0	7.9	339
 364	1013	11.5	48	0	0	0	6.6	342
 365	1013	11.4	52	0	0	0	5.1	6
 366	1013	11.3	53	0	0	0	5.3	352
 367	1013	11.3	59	0	1	0	5.8	336
 368	1013	12.8	53	88	42	0	5.8	37
 369	1013	14.7	44	271	55	0	5.8	14
 370	1013	16.7	38	447	59	0	7.0	333
 371	1013	18.5	36	553	75	0	7.2	7
 372	1013	19.9	35	614	80	0	7.9	28
 373	1013	20.9	32	612	77	0	8.5	40
 374	1013	21.4	30	548	68	0	7.5	346
 375	1013	21.5	27	423	56	0	8.3	12
 376	1013	20.9	28	241	53	0	9.2	11
 377	1013	19.8	33	57	43	0	8.3	325
 378	1013	18.5	35	0	0	0	7.2	342
 379	1013	17.9	42	0	0	0	7.7	42
 380	1013	17.3	43	0	0	0	7.2	20
 381	1013	16.7	45	0	0	0	6.1	354
 382	1013	16.2	47	0	0	0	4.9	58
 383	1013	15.6	50	0	0	0	5.3	19
 384	1013	15.0	50	0	0	0	5.3	329
 385	1013	14.4	50	0	0	0	5.6	349
 386	1013	13.8	52	0	0	0	5.6	1
 387	1013	13.2	52	0	0	0	6.7	358
 388	1013	12.9	51	0	0	0	6.6	6
 389	1013	12.5	53	0	0	0	4.7	13
 390	1013	12.3	59	0	0	0	4.4	351
 391	1013	12.3	62	0	1	0	4.0	22
 392	1013	13.7	58	87	43	0	4.9	13
 393	1013	15.5	51	273	55	0	5.8	338
 394	1013	17.4	46	438	64	0	6.7	350
 395	1013	19.0	43	552	76	0	6.3	340
 396	1013	20.4	38	603	86	0	7.5	358
 397	1013	21.3	37	593	88	0	7.7	340
 398	1013	21.7	36	523	81	0	8.7	350
 399	1013	21.7	33	393	72	0	10.0	21
 400	1013	21.1	33	225	61	0	10.2	356
 401	1013	20.0	34	57	39	0	9.8	344
 402	1013	18.7	39	0	0	0	8.7	348
 403	1012	18.2	44	0	0	0	8.2	352
 404	1012	17.6	44	0	0	0	6.7	29
 405	1012	17.0	46	0	0	0	6.6	345
 406	1012	16.4	46	0	0	0	6.7	351
 407	1012	15.8	51	0	0	0	7.0	6
 408	1012	15.2	51	0	0	0	6.7	354
 409	1012	14.8	56	0	0	0	6.4	5
 410	1012	14.3	58	0	0	0	5.8	353
 411	1012	13.8	64	0	0	0	6.7	8
 412	1012	13.5	68	0	0	0	5.3	18
 413	1012	13.3	69	0	0	0	4.0	78
 414	1012	13.1	70	0	0	0	4.7	31
 415	1012	13.1	66	0	1	0	4.0	355
 416	1012	14.5	59	77	47	0	4.7	23
 417	1012	16.2	51	228	80	0	5.1	344
 418	1012	18.0	42	374	99	0	4.9	344
 419	1012	19.6	35	482	116	0	6.7	33
 420	1012	20.9	32	504	144	0	8.5	12
 421	1012	21.8	30	542	118	0	9.0	321
 422	1012	22.3	28	483	105	0	8.9	351
 423	1012	22.4	27	371	86	0	9.6	10
 424	1012	21.8	29	202	74	0	10.8	321
 425	1012	20.7	30	57	40	0	10.0	337
 426	1012	19.5	34	0	0	0	10.0	352
 427	1012	19.0	38	0	0	0	9.4	326
 428	1012	18.5	38	0	0	0	9.6	345
 429	1012	18.0	40	0	0	0	9.2	333
 430	1012	17.5	41	0	0	0	9.0	9
 431	1012	17.0	44	0	0	0	9.2	343
 432	1012	16.5	49	0	0	0	9.0	5
 433	1012	16.0	48	0	0	0	9.6	326
 434	1011	15.6	49	0	0	0	8.5	340
 435	1011	15.1	53	0	0	0	8.9	356
 436	1011	14.9	52	0	0	0	8.7	3
 437	1011	14.7	51	0	0	0	7.9	329
 438	1011	14.6	53	0	0	0	7.7	336
 439	1011	14.6	54	0	2	0	8.3	328
 440	1011	15.9	49	73	49	0	8.2	351
 441	1011	17.6	43	205	90	0	8.9	354
 442	1011	19.4	33	377	101	0	9.8	352
 443	1011	21.0	29	434	149	0	10.4	1
 444	1011	22.1	27	418	192	2	11.9	340
 445	1011	22.9	26	371	219	3	13.2	17
 446	1011	23.3	25	336	189	3	12.4	5
 447	1011	23.2	26	213	174	4	12.8	352
 448	1011	22.6	26	141	106	3	12.4	344
 449	1011	21.7	28	49	42	3	12.1	3
 450	1011	20.5	32	0	0	3	12.4	356
 451	1011	19.9	35	0	0	3	11.7	341
 452	1011	19.3	39	0	0	2	11.9	1
 453	1011	18.6	37	0	0	2	11.1	324
 454	1012	18.0	40	0	0	2	10.4	347
 455	1012	17.3	43	0	0	2	10.8	8
 456	1012	16.7	42	0	0	2	10.2	331
 457	1012	16.0	45	0	0	2	9.8	345
 458	1012	15.4	48	0	0	1	9.6	349
 459	1012	14.7	50	0	0	1	10.2	339
 460	1012	14.4	50	0	0	1	9.6	320
 461	1012	14.0	49	0	0	1	7.7	325
 462	1012	13.8	50	0	0	1	7.9	6
 463	1012	13.8	56	0	2	0	7.2	36
 464	1012	15.1	49	89	43	0	7.9	336
 465	1012	17.0	43	284	52	0	9.0	21
 466	1012	18.9	38	460	58	0	8.9	352
 467	1012	20.6	36	563	75	0	9.6	348
 468	1012	21.9	35	594	96	0	9.8	21
 469	1012	22.7	32	586	97	0	10.6	16
 470	1012	23.2	32	517	90	0	11.9	12
 471	1012	23.2	31	405	72	0	12.4	356
 472	1012	22.6	32	236	62	0	13.7	357
 473	1012	21.5	33	66	40	0	14.3	335
 474	1012	20.2	37	0	0	0	13.2	328
 475	1012	19.7	43	0	0	0	11.1	342
