Chemnitz DWD normal
 50,8          12,867        418           1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 230	965	2.7	65	17	117	8	1.0	160
 231	965	3.1	63	3	64	8	1.0	120
 232	965	2.7	65	0	36	8	2.0	100
 233	965	2.0	72	0	0	8	2.0	110
 234	964	1.7	72	0	0	8	2.0	110
 235	965	1.2	81	0	0	8	3.0	200
 236	965	0.7	92	0	0	8	2.0	130
 237	965	0.6	92	0	0	8	2.0	110
 238	965	0.0	94	0	0	8	2.0	100
 239	965	-0.1	95	0	0	8	1.0	140
 240	965	-0.2	94	0	0	8	2.0	110
 241	965	-0.2	94	0	0	8	1.0	120
 242	965	-0.1	95	0	0	8	2.0	100
 243	966	-0.1	95	0	0	8	3.0	40
 244	966	-0.3	95	0	0	8	3.0	60
 245	966	-0.3	95	0	0	8	3.0	60
 246	967	-0.4	94	0	0	8	4.0	50
 247	968	-0.5	94	0	0	8	3.0	60
 248	968	-0.7	94	0	0	8	3.0	60
 249	969	-0.7	94	0	8	8	3.0	60
 250	970	-0.6	95	3	28	8	2.0	60
 251	971	-0.5	94	3	64	8	3.0	60
 252	971	-0.4	94	3	97	8	3.0	50
 253	971	-0.1	95	8	114	8	1.0	90
 254	971	0.2	86	11	139	8	1.0	80
 255	972	-0.1	86	47	64	5	2.0	360
 256	972	-0.6	91	8	44	5	4.0	360
 257	972	-1.5	92	0	0	5	3.0	360
 258	973	-2.2	93	0	0	5	2.0	10
 259	973	-2.1	92	0	0	5	1.0	330
 260	973	-2.8	94	0	0	6	2.0	270
 261	974	-2.6	95	0	0	6	2.0	310
 262	974	-3.1	95	0	0	6	2.0	310
 263	974	-3.8	93	0	0	6	2.0	240
 264	974	-4.7	96	0	0	6	2.0	240
 265	974	-4.9	98	0	0	6	2.0	240
 266	974	-5.0	96	0	0	6	2.0	250
 267	974	-4.4	96	0	0	6	2.0	220
 268	974	-4.3	98	0	0	6	3.0	220
 269	974	-3.5	96	0	0	6	3.0	240
 270	975	-2.9	95	0	0	7	1.0	230
 271	975	-2.7	96	0	0	7	1.0	250
 272	975	-2.4	100	0	0	7	0.0	0
 273	976	-2.4	94	3	14	7	1.0	230
 274	976	-2.1	94	19	69	7	1.0	290
 275	977	-1.4	92	183	108	2	2.0	270
 276	977	-0.8	87	244	103	0	3.0	260
 277	977	-0.5	89	172	131	4	3.0	280
 278	977	-1.3	94	3	97	8	3.0	290
 279	977	-2.2	95	0	31	8	2.0	340
 280	977	-2.3	96	3	6	8	3.0	330
 281	978	-2.6	97	0	0	8	3.0	10
 282	978	-2.5	96	0	0	7	2.0	350
 283	978	-2.3	95	0	0	7	4.0	20
 284	979	-2.5	91	0	0	7	5.0	40
 285	979	-3.4	87	0	0	7	4.0	60
 286	980	-3.8	81	0	0	6	3.0	70
 287	980	-4.4	81	0	0	6	3.0	70
 288	980	-4.4	80	0	0	6	4.0	80
 289	980	-4.6	82	0	0	6	4.0	80
 290	980	-5.2	83	0	0	5	3.0	80
 291	981	-5.5	85	0	0	5	2.0	90
 292	981	-5.9	83	0	0	5	2.0	110
 293	981	-7.1	87	0	0	5	2.0	140
 294	981	-7.6	88	0	0	5	2.0	150
 295	982	-6.6	86	0	0	4	3.0	100
 296	982	-6.2	87	0	0	4	2.0	130
 297	983	-7.1	85	17	33	4	1.0	100
 298	983	-6.5	82	81	89	4	1.0	130
 299	984	-5.1	78	125	117	4	2.0	100
 300	984	-4.3	80	122	111	4	3.0	90
 301	983	-3.3	73	192	111	2	3.0	130
 302	983	-3.3	73	153	69	0	3.0	70
 303	983	-3.0	73	97	50	0	3.0	70
 304	983	-3.3	77	25	25	0	3.0	40
 305	984	-3.8	78	0	0	0	3.0	50
 306	984	-4.4	83	0	0	0	3.0	60
 307	984	-4.8	85	0	0	0	3.0	70
 308	985	-5.4	86	0	0	0	2.0	70
 309	985	-5.4	86	0	0	0	2.0	90
 310	985	-5.9	86	0	0	0	3.0	110
 311	985	-6.3	86	0	0	0	2.0	130
 312	985	-6.7	86	0	0	0	2.0	120
 313	985	-7.1	86	0	0	0	2.0	110
 314	984	-6.6	84	0	0	0	3.0	160
 315	984	-6.9	88	0	0	0	1.0	150
 316	984	-6.5	87	0	0	0	2.0	130
 317	984	-6.2	86	0	0	0	2.0	160
 318	983	-6.3	87	0	0	0	2.0	140
 319	983	-6.0	88	0	0	1	2.0	70
 320	983	-5.6	84	0	0	1	2.0	110
 321	983	-5.6	84	22	25	1	2.0	60
 322	984	-6.2	93	150	103	1	2.0	60
 323	984	-2.7	77	131	108	4	4.0	90
 324	984	-1.5	70	106	131	5	4.0	100
 325	983	-1.1	71	136	122	4	4.0	100
 326	983	0.7	63	150	58	0	5.0	140
 327	983	0.0	62	106	44	0	5.0	130
 328	983	-1.1	65	17	17	0	5.0	130
 329	983	-1.9	69	0	0	0	3.0	110
 330	983	-2.3	72	0	0	0	3.0	100
 331	983	-3.2	70	0	0	0	3.0	110
 332	983	-3.8	72	0	0	0	3.0	120
 333	983	-3.7	74	0	0	0	4.0	80
 334	983	-3.8	74	0	0	0	4.0	100
 335	983	-3.9	75	0	0	0	3.0	90
 336	982	-4.0	78	0	0	0	4.0	70
 337	982	-4.0	80	0	0	0	4.0	90
 338	982	-4.2	82	0	0	0	4.0	90
 339	981	-4.5	86	0	0	0	4.0	90
 340	981	-4.7	84	0	0	0	3.0	100
 341	980	-5.0	85	0	0	0	4.0	60
 342	980	-4.9	87	0	0	0	4.0	90
 343	980	-4.8	83	0	0	0	3.0	100
 344	980	-5.3	83	0	0	0	2.0	80
 345	980	-4.8	80	17	22	0	2.0	60
 346	980	-5.0	82	122	39	0	3.0	90
 347	980	-2.9	68	214	44	0	4.0	110
 348	979	-1.5	62	250	47	0	5.0	120
 349	979	-0.3	56	242	47	0	3.0	130
 350	979	-0.3	55	189	44	0	5.0	120
 351	978	-0.3	52	125	36	0	4.0	120
 352	979	-0.4	52	36	19	0	1.0	110
