#1
#Tamanrasset
# 22,783         5,517          1377            1
#
# hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
double tab1(8760,9)
 535	857	14.1	42	0	0	7	1.4	309
 536	856	14.1	41	0	3	8	1.1	269
 537	856	14.3	38	0	36	8	1.4	328
 538	855	14.6	34	0	74	8	1.4	299
 539	855	14.8	36	0	98	8	2.0	321
 540	854	15.0	37	0	118	8	1.2	311
 541	854	15.1	33	0	120	8	1.4	299
 542	854	15.1	31	0	115	8	1.6	325
 543	854	15.2	29	0	114	8	1.4	311
 544	854	15.1	27	0	85	8	1.0	307
 545	855	15.0	25	0	50	8	1.0	325
 546	855	14.7	35	0	22	8	0.7	318
 547	855	14.5	49	0	0	8	0.4	302
 548	856	14.0	68	0	0	8	0.3	317
 549	856	13.6	71	0	0	8	0.4	297
 550	856	13.1	73	0	0	8	0.3	317
 551	856	12.5	72	0	0	8	0.4	300
 552	857	12.2	77	0	0	7	0.5	311
 553	857	11.2	77	0	0	7	0.2	312
 554	857	10.1	77	0	0	7	0.2	295
 555	858	9.1	77	0	0	7	0.1	290
 556	858	8.4	71	0	0	7	0.1	308
 557	858	7.9	77	0	0	7	0.1	310
 558	858	7.5	77	0	0	7	0.4	297
 559	859	7.1	77	0	0	7	0.5	322
 560	859	7.1	77	0	3	7	0.8	285
 561	859	8.7	71	42	94	7	0.8	276
 562	859	10.4	45	64	216	7	0.8	326
 563	860	12.2	29	157	273	6	0.8	285
 564	860	13.5	21	148	344	7	0.7	325
 565	860	14.5	17	132	380	7	0.8	306
 566	861	15.4	17	245	335	6	1.0	311
 567	861	15.9	16	269	276	5	1.2	308
 568	861	16.1	17	289	174	4	1.9	300
 569	861	15.7	17	219	90	2	1.9	297
 570	861	14.7	18	74	48	2	1.6	290
 571	862	13.3	20	0	2	2	1.2	313
 572	862	12.4	23	0	0	3	1.2	318
 573	862	11.4	24	0	0	3	1.2	300
 574	862	10.4	25	0	0	3	1.2	310
 575	863	9.4	27	0	0	3	1.7	310
 576	863	8.4	29	0	0	3	1.3	286
 577	863	7.7	32	0	0	3	1.7	306
 578	863	7.0	30	0	0	4	1.0	268
 579	864	6.4	34	0	0	4	1.3	297
 580	864	6.0	36	0	0	4	0.9	307
 581	864	5.6	40	0	0	4	0.8	297
 582	864	5.4	39	0	0	4	1.0	297
 583	865	5.1	40	0	0	4	1.3	307
 584	865	5.4	39	0	11	5	1.4	310
 585	865	8.5	31	112	120	5	1.2	308
 586	865	11.6	22	402	61	0	1.9	306
 587	865	14.5	17	584	70	0	1.2	325
 588	866	17.0	15	706	81	0	1.9	332
 589	866	18.9	14	763	86	0	1.3	268
 590	866	20.2	14	751	84	0	1.7	281
 591	866	20.9	12	671	77	0	1.6	298
 592	866	21.0	12	528	66	0	1.6	285
 593	866	20.0	13	327	59	0	2.4	284
 594	866	18.2	16	111	39	0	2.2	309
 595	866	16.2	17	0	1	1	2.2	319
 596	866	15.2	21	0	0	1	1.3	329
 597	866	14.3	22	0	0	1	1.2	286
 598	866	13.3	22	0	0	1	1.1	328
